Time [s]	GRFml [N]	GRFap [N]	GRFv [N]	Mml [N.m]	Map [N.m]	Mv [N.m]	Mfree [N.m]	COPml [m]	COPap [m]
0.01	19.4889094032001	-5.07137740604034	670.869384434336	-63.3592733078683	-5.27804046362324	-0.845618585965956	0.955330694567706	0.00193463445055884	0.00523832023014446
0.02	19.3445763138641	-4.70858412159378	671.226511867445	-63.0410038718537	-5.41094779535778	-0.987346034566728	0.791878068282639	0.00174410348487929	0.00471320093204279
0.03	19.2026723626076	-4.35102770502649	671.577341232374	-62.7286037080764	-5.54144656728935	-1.12623891610585	0.63190976901309	0.00155619250655761	0.00419675005989793
0.04	19.0658238732796	-4.00441343865952	671.915825017457	-62.4272298034872	-5.66729829119549	-1.2596699643046	0.478411781593614	0.00137419227831083	0.00369750365671756
0.05	18.9365024949627	-3.67405708057281	672.236280579262	-62.1416145001444	-5.78643806554173	-1.38520692480005	0.334133727220742	0.00120119525557302	0.00322337602966459
0.06	18.8169363146347	-3.36470309963654	672.53359543488	-61.8758836621363	-5.89705334785267	-1.50070852652114	0.201483339496286	0.00103996904624991	0.00278134850976415
0.07	18.7090342796577	-3.08037312935253	672.803409498442	-61.6334037094008	-5.99764987247995	-1.60440472193841	0.0824396859636948	0.000892845013230397	0.00237720014703123
0.08	18.6143274884643	-2.82425140005392	673.042265868768	-61.4166650802138	-6.08710147115196	-1.69495710644572	-0.0215108096664333	0.000761628779168152	0.00201529495062115
0.09	18.5339297745813	-2.59861150986752	673.247723155508	-61.2272075964834	-6.16468156735776	-1.77149676372933	-0.109413014411006	0.000647537994029636	0.00169843711864397
0.1	18.4685187513495	-2.40478630628168	673.418424144779	-61.0655908144126	-6.23007523660961	-1.83363825132798	-0.180855458955705	0.000551170863308486	0.00142780168396311
0.11	18.4183371950964	-2.24318006615041	673.554117765544	-60.9314099046622	-6.28337187184265	-1.88146992847542	-0.235957034486525	0.000472506782206963	0.00120294343110799
0.12	18.3832134163335	-2.11331976639127	673.655633698462	-60.8233550854426	-6.32503958824519	-1.91552223259554	-0.275330015731803	0.000410938185842103	0.00102188217576034
0.13	18.3625981879379	-2.01394018901345	673.724811418421	-60.7393102881442	-6.35588347475076	-1.93671674042474	-0.300022610515101	0.00036533062132512	0.00088125792064335
0.14	18.355614938532	-1.94309602389012	673.764387819307	-60.6764847103622	-6.37699059350543	-1.94629983216217	-0.311445177239956	0.000334106266564995	0.000776545364625306
0.15	18.3611193315253	-1.89829309804275	673.777849679297	-60.6315693215406	-6.38966520351745	-1.94576546201991	-0.31128490349567	0.000315344810069404	0.00070231403952091
0.16	18.3777640660127	-1.87663040155402	673.769258950179	-60.6009093151985	-6.39535801819031	-1.93677189977166	-0.301414084829945	0.000306894852518823	0.000652518188420353
0.17	18.404064761373	-1.87494468317765	673.743060088336	-60.5806829954439	-6.39559339458599	-1.9210573429937	-0.283797180785876	0.000306488814815591	0.00062079948613307
0.18	18.4384631058089	-1.88994999963948	673.703879319347	-60.5670776530327	-6.39189820810857	-1.9003590284421	-0.260401567899346	0.000311854696758349	0.000600785839644014
0.19	18.4793840216833	-1.91836563681861	673.656325816616	-60.5564535999101	-6.38573581740672	-1.87633993225488	-0.233116383149297	0.000320818833610495	0.000586370704860367
0.2	18.5252843710234	-1.95702717225521	673.604804293662	-60.5454886302657	-6.37844800940642	-1.85052639613781	-0.203683097132406	0.000331394920470541	0.000571959451694082
0.21	18.5746916235211	-2.00297699899213	673.553347515839	-60.531296672283	-6.37120717951635	-1.82425911417209	-0.173640527808009	0.000341855879695997	0.000552672088142095
0.22	18.6262318596231	-2.05353226076109	673.505475818444	-60.5115161787736	-6.36498029642351	-1.79865893109825	-0.144285967342984	0.000350786503444344	0.000524494874694054
0.23	18.678647403869	-2.10632974437305	673.464088985195	-60.4843657545003	-6.36050547307938	-1.77460790655294	-0.11665301716868	0.000357116100269287	0.000484376778736764
0.24	18.7308052036539	-2.15934873637603	673.431393916169	-60.4486665061738	-6.35828126000236	-1.75274515482053	-0.0915056819060836	0.000360131528769361	0.000430270105243991
0.25	18.7816977212423	-2.21091409533757	673.408869520512	-60.4038325042091	-6.35856813177479	-1.73347613184235	-0.0693473289385053	0.000359471960975072	0.000361117793830482
0.26	18.8304385426367	-2.2596827577571	673.397268320946	-60.3498324507432	-6.36140108207829	-1.71699335482091	-0.0504423348324761	0.000355107460961238	0.000276792628488662
0.27	18.876255096082	-2.30461754697129	673.396652453367	-60.2871270612726	-6.36661179704438	-1.70330603592803	-0.034847655913368	0.000347303990749137	0.00017799584044717
0.28	18.9184808085251	-2.34495247596455	673.40646016512	-60.2165877158	-6.37385855212817	-1.69227580757013	-0.0224512042702948	0.000336577782283933	6.61242128808109e-05
