@RELATION BEST
@ATTRIBUTE class {low_fall_risk,high_fall_risk}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE x100 NUMERIC
@ATTRIBUTE x101 NUMERIC
@ATTRIBUTE x102 NUMERIC
@ATTRIBUTE x103 NUMERIC
@ATTRIBUTE x104 NUMERIC
@DATA
low_fall_risk,0.000000,0.214435,0.327893,0.215792,0.125686,0.056977,0.033832,0.015250,0.004924,0.002588,0.002622,33.928259,0.268584,0.000000,0.193889,0.326267,0.233330,0.125099,0.060558,0.033680,0.015519,0.007624,0.001575,0.002459,6.277851,0.255922,0.000000,0.165921,0.310710,0.242166,0.129165,0.080553,0.036576,0.021156,0.007009,0.004224,0.002520,89.525715,0.573116,0.000000,0.152846,0.295243,0.240160,0.152996,0.079605,0.039227,0.019456,0.011573,0.006212,0.002680,127.532880,0.815041,0.000000,0.140071,0.265856,0.219783,0.149389,0.105655,0.056012,0.034561,0.014271,0.008791,0.005612,60.341836,0.884580,0.000000,0.115108,0.235788,0.223289,0.170292,0.106542,0.072447,0.036554,0.024347,0.010494,0.005140,23.575413,0.818220,0.000000,0.130494,0.261944,0.251252,0.167822,0.091135,0.052470,0.024854,0.009310,0.007704,0.003016,143.905455,2.220675,0.000201,0.104813,0.244890,0.252011,0.172613,0.108734,0.059771,0.027745,0.014919,0.009272,0.005031,170.035413,3.084169
low_fall_risk,0.000000,0.272004,0.377922,0.202439,0.086227,0.035639,0.013434,0.005349,0.003470,0.000805,0.002711,74.718901,0.195805,0.000546,0.346868,0.366453,0.154608,0.066019,0.033377,0.016232,0.007079,0.003628,0.003913,0.001277,38.144910,0.287090,0.000000,0.294658,0.345915,0.189612,0.095453,0.043999,0.013021,0.009736,0.003660,0.002304,0.001640,31.262986,0.628109,0.000000,0.244330,0.294615,0.194397,0.119984,0.048161,0.038898,0.036907,0.004259,0.010601,0.007848,153.249020,1.122458,0.000000,0.203458,0.342406,0.241844,0.117564,0.050259,0.020353,0.011795,0.005808,0.002316,0.004196,114.855147,0.732184,0.000000,0.272170,0.357347,0.176746,0.081878,0.046929,0.018811,0.026977,0.014405,0.003016,0.001721,74.166336,1.072233,0.000000,0.193852,0.304829,0.228151,0.145780,0.073876,0.031207,0.012780,0.005866,0.001694,0.001965,98.550005,2.173876,0.000000,0.257038,0.323755,0.199833,0.097303,0.055236,0.030828,0.017078,0.009579,0.005097,0.004251,176.109243,3.678228
low_fall_risk,0.000273,0.363285,0.292906,0.169370,0.092576,0.039727,0.022226,0.009224,0.007525,0.001565,0.001323,78.322763,0.568100,0.000000,0.391618,0.320975,0.148798,0.070950,0.036789,0.019607,0.006780,0.001979,0.000970,0.001532,71.283093,0.767875,0.000000,0.272510,0.340145,0.186733,0.096330,0.048996,0.027619,0.013209,0.007755,0.003907,0.002795,173.597401,1.527789,0.000000,0.312368,0.355175,0.181947,0.078489,0.036974,0.016239,0.009673,0.004798,0.002677,0.001659,168.244021,2.006123,0.000000,0.242464,0.289207,0.178992,0.118114,0.076289,0.040608,0.024496,0.013585,0.010000,0.006245,126.959264,1.882155,0.000000,0.291516,0.304007,0.187471,0.103019,0.058400,0.028477,0.017009,0.006132,0.001713,0.002254,98.374493,2.609504,0.000000,0.189085,0.299501,0.223216,0.125233,0.080338,0.042743,0.021215,0.012020,0.003588,0.003062,178.367734,5.349646,0.000314,0.189213,0.287032,0.243474,0.141492,0.073800,0.038723,0.014372,0.006520,0.003586,0.001473,179.728577,6.311045
low_fall_risk,0.000558,0.271133,0.339337,0.200117,0.106578,0.044374,0.018422,0.007686,0.007310,0.002501,0.001985,124.566445,0.696246,0.000265,0.199382,0.340293,0.234894,0.117629,0.058915,0.023425,0.014128,0.006796,0.002631,0.001640,158.792432,0.928730,0.000000,0.178599,0.309891,0.237086,0.142108,0.065577,0.031194,0.020752,0.007772,0.003614,0.003407,110.307158,1.091457,0.000000,0.166382,0.296414,0.226423,0.149455,0.077254,0.043728,0.025333,0.007700,0.004787,0.002522,152.607231,1.788846,0.000000,0.165573,0.308529,0.221046,0.130831,0.083841,0.048983,0.017904,0.009507,0.009981,0.003804,151.207546,2.101847,0.000000,0.130765,0.265525,0.222577,0.176673,0.093644,0.050925,0.033379,0.016712,0.005777,0.004022,176.188412,2.982121,0.000000,0.123072,0.266766,0.245694,0.172997,0.090633,0.049909,0.024759,0.014124,0.008471,0.003574,151.026374,3.744800,0.000000,0.105607,0.213404,0.226372,0.176681,0.126260,0.075526,0.040386,0.018790,0.010955,0.006020,175.371488,5.624176
low_fall_risk,0.000000,0.338002,0.348801,0.185325,0.077413,0.029739,0.012062,0.004751,0.002740,0.000245,0.000921,4.741192,0.282029,0.000000,0.388423,0.362595,0.148221,0.050927,0.027930,0.012864,0.005771,0.000950,0.000788,0.001531,4.193945,0.331821,0.000000,0.217179,0.301739,0.223806,0.134147,0.059816,0.035756,0.016734,0.003720,0.004351,0.002752,146.037707,0.533253,0.000274,0.301338,0.345679,0.188078,0.093053,0.036350,0.017316,0.008793,0.005490,0.002488,0.001140,118.289141,0.839856,0.000000,0.163859,0.279290,0.213795,0.152973,0.087743,0.053581,0.025581,0.009986,0.008401,0.004791,12.588413,0.771908,0.000000,0.267128,0.364175,0.195062,0.091772,0.037152,0.025401,0.009079,0.005379,0.003576,0.001277,12.695011,1.105849,0.000000,0.142819,0.247370,0.219747,0.163269,0.108545,0.061488,0.032150,0.014196,0.006358,0.004058,176.997473,1.883020,0.000335,0.199732,0.309607,0.233661,0.136622,0.056427,0.032374,0.013768,0.007767,0.007120,0.002587,166.993619,2.942702
low_fall_risk,0.000000,0.210623,0.337990,0.219989,0.118752,0.058583,0.025050,0.014081,0.008400,0.002757,0.003775,47.054254,0.332648,0.000000,0.213016,0.346567,0.237513,0.112764,0.049532,0.021339,0.011813,0.003699,0.002021,0.001737,100.884230,0.316659,0.000000,0.213229,0.334352,0.234397,0.124413,0.055389,0.024943,0.007136,0.003756,0.000780,0.001605,45.747796,0.612175,0.000000,0.201182,0.330574,0.231099,0.125774,0.060151,0.029544,0.014165,0.004372,0.001851,0.001288,134.886667,0.672766,0.000000,0.165006,0.287839,0.246555,0.152291,0.075205,0.037422,0.018457,0.008799,0.005685,0.002741,109.829269,1.291273,0.000000,0.134519,0.245539,0.254741,0.169500,0.095809,0.047013,0.027813,0.012580,0.007041,0.005447,130.504441,1.071693,0.000418,0.127142,0.267368,0.256475,0.163401,0.096826,0.052698,0.020235,0.008719,0.004351,0.002366,124.527180,2.224014,0.000000,0.114094,0.245984,0.235502,0.174983,0.115185,0.058818,0.024007,0.017723,0.007208,0.006493,165.871109,2.324837
low_fall_risk,0.000000,0.392727,0.367859,0.143286,0.062310,0.022586,0.005931,0.002774,0.000879,0.000297,0.001353,4.129947,0.235406,0.000000,0.247235,0.368866,0.203104,0.098570,0.045485,0.017839,0.008271,0.005575,0.002945,0.002109,16.278191,0.219678,0.014299,0.214511,0.292979,0.224684,0.094131,0.083699,0.040364,0.012798,0.004461,0.003080,0.014994,104.616237,0.466481,0.000000,0.185362,0.289544,0.220574,0.139286,0.082814,0.044836,0.021275,0.009051,0.003911,0.003345,152.445390,0.599111,0.000000,0.243110,0.344216,0.199990,0.110331,0.053848,0.029315,0.010249,0.005181,0.001377,0.002383,13.302367,0.709272,0.000000,0.151602,0.328518,0.144071,0.102432,0.174031,0.075271,0.010259,0.004935,0.006522,0.002360,51.174045,0.816714,0.000000,0.139052,0.288295,0.247894,0.143221,0.087860,0.045537,0.024069,0.014343,0.006622,0.003106,170.633659,1.738318,0.000000,0.125426,0.253070,0.236847,0.164090,0.113250,0.056645,0.030498,0.011051,0.005434,0.003689,175.687100,2.306074
low_fall_risk,0.000000,0.278912,0.378904,0.202903,0.078100,0.039450,0.012907,0.004334,0.001549,0.002008,0.000933,99.224495,0.209623,0.000198,0.221829,0.338590,0.216046,0.113400,0.054231,0.025410,0.015631,0.007168,0.003702,0.003795,23.263641,0.227585,0.000000,0.206689,0.338390,0.214491,0.122319,0.061756,0.031544,0.014731,0.004925,0.003275,0.001881,8.131605,0.465188,0.000000,0.217635,0.303705,0.232315,0.123142,0.068949,0.030649,0.014326,0.005331,0.001760,0.002187,53.265660,0.672598,0.000000,0.205997,0.353097,0.233335,0.111282,0.050456,0.023061,0.013278,0.005039,0.002307,0.002147,132.052540,0.731486,0.000000,0.184030,0.306634,0.230350,0.127247,0.072606,0.040185,0.018984,0.009573,0.004933,0.005458,55.584346,0.866102,0.000000,0.120327,0.277791,0.252564,0.164029,0.083036,0.050885,0.029122,0.010791,0.006403,0.005050,28.833660,1.596215,0.000000,0.128188,0.267511,0.219406,0.162321,0.110328,0.062341,0.028059,0.011715,0.004792,0.005339,114.294009,2.413233
low_fall_risk,0.000000,0.126038,0.275130,0.258177,0.167665,0.091803,0.047681,0.019650,0.008073,0.002532,0.003252,1.561635,0.097805,0.000000,0.132390,0.253825,0.263787,0.175608,0.097403,0.043207,0.018471,0.010010,0.002931,0.002367,2.585336,0.107833,0.000276,0.370956,0.348218,0.162513,0.072067,0.026688,0.011515,0.002995,0.002321,0.000558,0.001893,8.147652,0.553360,0.000000,0.377614,0.309858,0.163411,0.077966,0.039068,0.015862,0.010108,0.003380,0.001072,0.001662,21.925131,0.814658,0.000000,0.107609,0.250740,0.254855,0.176857,0.109612,0.053128,0.028490,0.010194,0.006075,0.002439,5.230816,0.350622,0.000275,0.145310,0.283743,0.257291,0.150279,0.088571,0.042988,0.016594,0.008000,0.004307,0.002642,9.097365,0.414475,0.000000,0.173514,0.288021,0.222952,0.152214,0.082089,0.039243,0.025213,0.006699,0.005798,0.004257,18.906183,1.506736,0.000000,0.241817,0.308499,0.201547,0.116323,0.064578,0.033783,0.014743,0.010550,0.003688,0.004471,55.283643,2.614859
low_fall_risk,0.000000,0.235128,0.370106,0.218807,0.104167,0.038760,0.020542,0.006412,0.003505,0.001543,0.001029,5.338149,0.223154,0.000000,0.237638,0.338883,0.206974,0.112067,0.052917,0.026300,0.015708,0.005396,0.002071,0.002046,29.750001,0.300026,0.000000,0.220719,0.307668,0.225575,0.135758,0.062213,0.028409,0.010519,0.005231,0.002236,0.001672,67.008241,0.590610,0.000000,0.293170,0.330732,0.181433,0.098589,0.053501,0.025507,0.010023,0.003125,0.002359,0.001562,161.436147,0.960414,0.000000,0.197623,0.331606,0.240931,0.128999,0.058120,0.023758,0.010286,0.005116,0.001597,0.001964,17.381521,0.794513,0.000000,0.162678,0.278591,0.136885,0.094578,0.124895,0.028824,0.049200,0.060959,0.002684,0.060706,85.275753,1.183259,0.000000,0.083407,0.205487,0.152770,0.115199,0.121515,0.047748,0.021826,0.092949,0.006446,0.152654,82.778477,1.873431,0.000000,0.135263,0.269141,0.241033,0.152689,0.093955,0.055203,0.029497,0.013139,0.006428,0.003653,177.848914,2.589214
low_fall_risk,0.000475,0.260499,0.398665,0.217552,0.071596,0.032015,0.011349,0.004308,0.002231,0.000496,0.000814,96.057898,0.198448,0.000000,0.227611,0.356687,0.218833,0.123014,0.042173,0.018663,0.007380,0.002635,0.001314,0.001691,61.258278,0.172030,0.000000,0.172624,0.298662,0.220571,0.156324,0.077695,0.038536,0.016806,0.010308,0.005668,0.002806,6.369750,0.350313,0.000309,0.255579,0.328622,0.211774,0.117830,0.051082,0.019702,0.009227,0.003697,0.001147,0.001031,93.544114,0.547105,0.000000,0.162817,0.320798,0.244631,0.140746,0.068378,0.031450,0.015056,0.009570,0.002407,0.004147,126.789989,0.644851,0.000000,0.173430,0.298671,0.220988,0.152315,0.073620,0.038838,0.023522,0.010306,0.005531,0.002779,70.313738,0.629409,0.000000,0.123316,0.255112,0.231258,0.165936,0.111797,0.050001,0.033584,0.016629,0.006069,0.006300,23.941307,1.348873,0.000000,0.166507,0.275294,0.237263,0.151307,0.089547,0.049577,0.017279,0.006734,0.003806,0.002686,159.808562,1.906816
low_fall_risk,0.000000,0.309377,0.238471,0.118802,0.060561,0.087611,0.011094,0.003388,0.001418,0.112102,0.057176,4.354754,0.294309,0.000256,0.285736,0.356703,0.177040,0.089524,0.042628,0.025341,0.012150,0.006267,0.002163,0.002193,29.179403,0.327728,0.000000,0.139362,0.250081,0.249157,0.153700,0.097170,0.052074,0.033226,0.013133,0.007687,0.004410,114.386393,0.514208,0.000000,0.266387,0.349723,0.204449,0.093918,0.050992,0.024778,0.005143,0.002613,0.000775,0.001221,122.036093,0.967443,0.000000,0.270110,0.325608,0.194387,0.113202,0.048933,0.026323,0.008738,0.006111,0.003132,0.003454,15.071066,1.000835,0.000000,0.230642,0.316623,0.195682,0.110087,0.063509,0.037926,0.017594,0.015179,0.006647,0.006111,82.460405,1.099072,0.000000,0.101341,0.196863,0.216637,0.180354,0.134517,0.076861,0.049952,0.025008,0.012157,0.006311,138.274403,1.799678,0.000000,0.192769,0.317760,0.239544,0.115938,0.071470,0.036620,0.015239,0.005212,0.002842,0.002605,151.363153,3.446509
low_fall_risk,0.000000,0.187002,0.317866,0.228922,0.137500,0.059471,0.033766,0.018358,0.010606,0.003986,0.002523,2.660019,0.136282,0.000000,0.279325,0.355223,0.188160,0.090661,0.043540,0.023374,0.009347,0.004874,0.002674,0.002823,3.201487,0.183375,0.000000,0.369014,0.313300,0.164378,0.087814,0.034885,0.015832,0.009070,0.002698,0.001111,0.001898,43.537992,0.645228,0.000000,0.213398,0.296919,0.206759,0.127915,0.071615,0.045931,0.020027,0.007582,0.005833,0.004022,19.454001,0.469738,0.000000,0.159723,0.306898,0.238000,0.130876,0.077713,0.040749,0.024068,0.011512,0.006417,0.004044,10.193892,0.544742,0.000257,0.249469,0.334165,0.196122,0.106794,0.058585,0.028013,0.015380,0.005582,0.002124,0.003510,12.755844,0.732213,0.000000,0.261102,0.334296,0.190447,0.115653,0.054484,0.023916,0.009146,0.005025,0.004412,0.001518,110.540853,2.318180,0.000000,0.168724,0.280002,0.224383,0.141729,0.088245,0.049020,0.022481,0.012401,0.006617,0.006398,59.017580,1.885763
low_fall_risk,0.000000,0.223275,0.307703,0.223772,0.120441,0.063820,0.033931,0.014341,0.007364,0.003155,0.002199,5.789677,0.254398,0.000360,0.308102,0.383510,0.171653,0.068361,0.031504,0.018650,0.007810,0.004893,0.003452,0.001705,20.570265,0.329264,0.000000,0.189872,0.318030,0.235855,0.132304,0.069276,0.030225,0.012547,0.007673,0.002801,0.001418,92.384620,0.552815,0.000000,0.226719,0.327035,0.214678,0.114094,0.067135,0.028584,0.010434,0.005783,0.002595,0.002940,140.088640,0.678666,0.000268,0.151174,0.273632,0.216005,0.142132,0.092904,0.048347,0.035785,0.022912,0.009803,0.007038,19.887586,0.902345,0.000000,0.258977,0.354225,0.203835,0.090948,0.041944,0.021224,0.013336,0.007484,0.003866,0.004161,58.787173,1.260063,0.000000,0.116396,0.232658,0.224557,0.159558,0.171469,0.048338,0.021729,0.013084,0.008162,0.004049,104.414282,1.922452,0.000000,0.191370,0.303089,0.219570,0.145937,0.080732,0.029010,0.017398,0.006302,0.003515,0.003077,177.073090,2.683666
low_fall_risk,0.000291,0.231694,0.350405,0.208455,0.105673,0.052103,0.022561,0.014919,0.008611,0.002930,0.002357,4.286709,0.280049,0.000317,0.381606,0.367451,0.151834,0.052951,0.024230,0.008476,0.004898,0.002896,0.003431,0.001911,2.172054,0.414662,0.000000,0.240200,0.336395,0.214321,0.108287,0.053509,0.023900,0.015452,0.004904,0.001547,0.001485,98.704713,0.754621,0.000000,0.193648,0.343000,0.225455,0.118896,0.057558,0.032837,0.012691,0.009663,0.004247,0.002004,37.064496,0.767227,0.000000,0.193677,0.321407,0.223007,0.129213,0.067399,0.030525,0.016933,0.010363,0.004806,0.002671,14.074847,1.038498,0.000000,0.312971,0.355503,0.195612,0.078117,0.030394,0.012138,0.005553,0.004360,0.001867,0.003484,7.707426,1.548771,0.000000,0.185268,0.289158,0.227902,0.133584,0.073134,0.044865,0.022688,0.013647,0.005696,0.004059,156.419149,2.746333,0.000000,0.142336,0.322042,0.247083,0.142243,0.073286,0.039491,0.016401,0.008375,0.004552,0.004190,66.550624,2.920254
low_fall_risk,0.000000,0.209323,0.327283,0.221843,0.118490,0.062888,0.033398,0.015438,0.007858,0.001491,0.001987,1.865063,0.125657,0.000000,0.177969,0.361296,0.230571,0.122518,0.054982,0.026265,0.011899,0.007025,0.005479,0.001996,1.473901,0.129684,0.000000,0.273769,0.360003,0.202379,0.099737,0.033128,0.018274,0.007845,0.002234,0.001402,0.001229,60.724414,0.485140,0.000000,0.257946,0.322179,0.194492,0.108192,0.060681,0.029189,0.012748,0.009374,0.003205,0.001992,8.161992,0.587140,0.000284,0.203009,0.304527,0.214882,0.130057,0.069156,0.042026,0.019256,0.008435,0.004760,0.003609,5.996479,0.452083,0.000000,0.137092,0.323736,0.255334,0.146886,0.064517,0.032692,0.016706,0.010249,0.008403,0.004385,5.044851,0.440227,0.000000,0.180264,0.321925,0.236033,0.128253,0.070872,0.029497,0.017178,0.009250,0.003965,0.002762,98.714065,1.666897,0.000000,0.178996,0.297548,0.229030,0.131829,0.071038,0.040326,0.023267,0.016652,0.006140,0.005174,29.283633,2.042489
low_fall_risk,0.000000,0.245129,0.386722,0.198137,0.090267,0.044248,0.018558,0.008429,0.005102,0.001461,0.001946,1.793298,0.164618,0.000000,0.326071,0.372888,0.178401,0.071763,0.029552,0.009675,0.005124,0.003980,0.000574,0.001970,1.253806,0.184832,0.000000,0.191141,0.294808,0.226401,0.140964,0.074694,0.039011,0.017602,0.010735,0.002718,0.001925,144.330239,0.418523,0.000246,0.246646,0.308083,0.208201,0.129815,0.059934,0.025735,0.010362,0.007249,0.002734,0.000995,52.992497,0.610714,0.000000,0.198426,0.332024,0.203104,0.127941,0.062599,0.041378,0.019838,0.008459,0.003502,0.002728,6.509155,0.587090,0.000318,0.212565,0.324465,0.183976,0.117409,0.070183,0.041952,0.025814,0.011384,0.007364,0.004570,4.219340,0.562946,0.000255,0.122357,0.247762,0.237719,0.171848,0.105878,0.057944,0.032585,0.011236,0.008702,0.003714,175.715420,1.554342,0.000000,0.162479,0.256959,0.238791,0.161301,0.099306,0.040837,0.022456,0.008086,0.005236,0.004549,98.856031,2.230198
low_fall_risk,0.000000,0.365422,0.375136,0.150050,0.056651,0.026771,0.013696,0.005568,0.003713,0.001359,0.001632,6.285251,0.407026,0.000000,0.304065,0.368018,0.187102,0.081959,0.030430,0.015017,0.007575,0.003695,0.001180,0.000960,93.478409,0.458163,0.000000,0.299692,0.335944,0.189396,0.093001,0.044893,0.021272,0.009169,0.002454,0.002433,0.001745,89.758878,0.802257,0.000000,0.276152,0.345009,0.197760,0.094280,0.041618,0.020799,0.012669,0.007701,0.001865,0.002146,69.861661,1.311983,0.000000,0.186775,0.331504,0.219834,0.115578,0.064480,0.040317,0.019876,0.011059,0.006473,0.004104,16.856587,1.199674,0.000259,0.183741,0.288400,0.232785,0.139767,0.075691,0.042578,0.017577,0.007411,0.007176,0.004615,146.424451,1.390092,0.000000,0.187207,0.306396,0.221195,0.133438,0.075181,0.038158,0.016300,0.009139,0.007997,0.004989,165.505924,2.643827,0.000000,0.190213,0.310960,0.234486,0.124005,0.071934,0.030046,0.019304,0.007683,0.006086,0.005282,105.774349,4.251079
low_fall_risk,0.000000,0.251536,0.311804,0.201119,0.112053,0.058082,0.032506,0.016168,0.009796,0.002714,0.004222,1.798870,0.154844,0.000000,0.275356,0.329045,0.191425,0.097754,0.055626,0.022283,0.014685,0.008334,0.003059,0.002433,2.407885,0.168552,0.000000,0.230117,0.324910,0.218835,0.114464,0.051457,0.033827,0.014109,0.005956,0.003500,0.002824,50.723474,0.483071,0.000000,0.227892,0.334571,0.226614,0.118774,0.054156,0.024032,0.006360,0.005667,0.000639,0.001294,8.976524,0.678592,0.000234,0.234868,0.300176,0.185065,0.122883,0.075377,0.041684,0.018612,0.011930,0.005276,0.003894,6.494120,0.595227,0.000000,0.257564,0.319825,0.179755,0.102685,0.059765,0.040496,0.017919,0.010756,0.007708,0.003524,8.651497,0.652728,0.000545,0.180467,0.299428,0.227764,0.136255,0.071292,0.039016,0.023189,0.012420,0.005374,0.004251,100.785439,1.910223,0.000339,0.131110,0.284353,0.251402,0.158366,0.090397,0.045229,0.020906,0.009962,0.005301,0.002635,38.424722,2.379951
low_fall_risk,0.000284,0.304758,0.365672,0.189649,0.076015,0.037694,0.013232,0.007226,0.003439,0.001146,0.000884,3.958075,0.398540,0.000000,0.479389,0.288728,0.111660,0.058755,0.027420,0.016974,0.007816,0.002675,0.003541,0.003043,6.545723,0.489209,0.000000,0.240249,0.335626,0.224407,0.108317,0.052404,0.023896,0.008559,0.003422,0.001702,0.001419,12.463005,0.732300,0.000000,0.232120,0.321448,0.226988,0.118132,0.059050,0.025319,0.009912,0.004250,0.001516,0.001264,37.797609,1.065592,0.000263,0.165277,0.314686,0.230453,0.149314,0.067409,0.034790,0.018069,0.011137,0.004968,0.003633,13.005071,1.204598,0.000000,0.352584,0.318471,0.147211,0.083455,0.048319,0.024298,0.010466,0.005997,0.004889,0.004309,22.194977,1.615135,0.000000,0.140842,0.291162,0.246573,0.155452,0.085581,0.042255,0.022583,0.008124,0.004358,0.003070,39.562823,2.466405,0.000000,0.160448,0.294199,0.237382,0.156432,0.078179,0.043438,0.015569,0.008941,0.002836,0.002576,98.209669,3.874139
low_fall_risk,0.000000,0.210611,0.340173,0.240446,0.119290,0.048218,0.024257,0.008118,0.004975,0.001709,0.002202,2.597036,0.114885,0.000000,0.327155,0.371960,0.164032,0.082228,0.024024,0.014921,0.006775,0.004039,0.003181,0.001685,3.647739,0.160908,0.000000,0.251858,0.320381,0.220970,0.112285,0.050228,0.022754,0.012719,0.003939,0.001812,0.003052,39.494108,0.393046,0.000000,0.274304,0.341403,0.181929,0.104155,0.054869,0.026952,0.008751,0.003619,0.002421,0.001596,23.475555,0.558110,0.000000,0.174149,0.312281,0.227220,0.157784,0.073336,0.027680,0.014886,0.008329,0.001767,0.002568,10.860385,0.442466,0.000000,0.229507,0.335997,0.203432,0.119262,0.058669,0.024338,0.013377,0.007984,0.002933,0.004501,12.400720,0.543591,0.000000,0.173923,0.270602,0.223531,0.165605,0.090986,0.040750,0.015869,0.009860,0.005405,0.003470,105.951385,1.490840,0.000000,0.162519,0.300350,0.237249,0.133539,0.084812,0.039795,0.024498,0.010558,0.003052,0.003627,72.669124,1.916900
low_fall_risk,0.000000,0.297172,0.345077,0.195057,0.090762,0.035048,0.021797,0.009226,0.003257,0.001202,0.001402,15.749869,0.436013,0.000000,0.217191,0.343114,0.219739,0.115606,0.059140,0.027515,0.009831,0.003946,0.002433,0.001483,32.141347,0.462624,0.000000,0.209357,0.306022,0.227921,0.130773,0.064882,0.034327,0.016561,0.007180,0.001807,0.001170,104.509528,0.773067,0.000000,0.263148,0.349634,0.199770,0.103978,0.044393,0.020094,0.011797,0.004249,0.001603,0.001333,161.892315,1.671984,0.000000,0.214652,0.289335,0.208151,0.134200,0.071487,0.040257,0.018950,0.013031,0.005729,0.004208,43.276440,1.314572,0.000000,0.127457,0.255043,0.234743,0.160063,0.100152,0.062955,0.030830,0.016318,0.007427,0.005012,80.556667,1.321926,0.000000,0.121939,0.250432,0.222637,0.177254,0.114109,0.062909,0.028693,0.013460,0.003976,0.004590,137.224363,2.463963,0.000151,0.120839,0.272185,0.248773,0.170349,0.099393,0.053016,0.022087,0.009003,0.002602,0.001601,176.253641,4.540491
