Time [s]	GRFml [N]	GRFap [N]	GRFv [N]	Mml [N.m]	Map [N.m]	Mv [N.m]	Mfree [N.m]	COPml [m]	COPap [m]
0.01	15.9973810387602	-3.67690802980099	680.351432213558	-66.5921679900505	-6.33761095051992	-0.916096742003175	0.615415045407428	4.23556377111816e-05	0.00348996674345034
0.02	15.9995989996306	-3.37399063426555	679.335182001723	-66.485617286958	-6.1457131647042	-0.977725987084344	0.557523389962115	0.000312429878071573	0.00347554903223325
0.03	16.0018623219797	-3.07591710813676	678.341730810856	-66.3828555676344	-5.95953726845631	-1.03896847615462	0.499852278309623	0.000574726388758839	0.0034648230266616
0.04	16.0044482689458	-2.7875628674751	677.389274338008	-66.2858257292061	-5.78329873792863	-1.09915734364836	0.443050332027472	0.000823226730362914	0.00345792511295306
0.05	16.0075282791478	-2.51333453851926	676.49496856165	-66.1962740957003	-5.62100236274492	-1.15764184175928	0.387751695498273	0.00105218477116948	0.0034547576190538
0.06	16.0111514933933	-2.25700558253596	675.674280068865	-66.1156609242282	-5.47627466108508	-1.21379889777273	0.334562093749178	0.00125637191912347	0.00345497072085588
0.07	16.0152448624075	-2.0215941378753	674.940382802534	-66.0450758058869	-5.35220471793018	-1.26704535503127	0.284044807538638	0.00143131265390671	0.00345795267469973
0.08	16.0196306428951	-1.80928975890116	674.303631183018	-65.9851626659811	-5.25120161106733	-1.31685080051061	0.236707079529706	0.00157349770431625	0.00346282768901865
0.09	16.0240600471247	-1.6214319105462	673.771139255037	-65.9360593529861	-5.17487663544665	-1.36275061260448	0.192987585679879	0.00168056195942385	0.00346846046481497
0.1	16.0282598785503	-1.45853911792428	673.346492979256	-65.8973567174084	-5.12395802868725	-1.40435862406717	0.153245642211553	0.00175141489901268	0.00347346649650199
0.11	16.0319873732416	-1.32038391164221	673.029617833065	-65.8680815594471	-5.0982447778955	-1.44137862065954	0.117752767116802	0.00178631308102472	0.00347622765786211
0.12	16.0350873420303	-1.20610545909219	672.816816613287	-65.8467068563087	-5.09660435513673	-1.47361380805969	0.0866870898119649	0.00178686700652095	0.00347491333752746
0.13	16.0375451853765	-1.1143492838391	672.700983126236	-65.8311913023031	-5.11701695552135	-1.50097338867224	0.0601309283132658	0.00175597834660235	0.00346750827000832
0.14	16.0395294852664	-1.0434219305869	672.671986914015	-65.8190484870175	-5.15666612698304	-1.52347549574824	0.0380716591595682	0.00169770780370821	0.00345184898924439
0.15	16.0414186561657	-0.991447928838697	672.717213070536	-65.807444114818	-5.21207276274634	-1.54124592458155	0.0204058173722768	0.00161707845684884	0.0034256712406478
0.16	16.0438074902263	-0.956516951017939	672.822230412071	-65.7933176754865	-5.27926648953019	-1.5545123613738	0.00694620036563309	0.00151982393274831	0.00338667049161896
0.17	16.0474912379523	-0.936810569170957	672.971551673527	-65.7735230694604	-5.35398575765666	-1.56359411578857	-0.00256838044475959	0.00141209478045246	0.00333257675196029
0.18	16.0534269606302	-0.930700327989546	673.149441842568	-65.7449810336513	-5.43189565258272	-1.56888768605923	-0.00846115357633276	0.00130013967212024	0.00326124328077347
0.19	16.0626740846714	-0.936811746664834	673.340725939993	-65.7048349568053	-5.50881080829847	-1.57084879773019	-0.0111037695700558	0.00118998024039087	0.00317074661002027
0.2	16.0763181800227	-0.954052070908538	673.531546045621	-65.6506009450815	-5.58090997805224	-1.56997183210501	-0.0109015826612406	0.00108709930946397	0.00305949299416565
0.21	16.0953837812116	-0.981602833462908	673.710019457385	-65.5803028914078	-5.64492891621035	-1.56676777509941	-0.00827843669445575	0.000996161889951159	0.00292632431760001
0.22	16.1207433998523	-1.01888126745913	673.866755584835	-65.4925838624714	-5.69831928639533	-1.56174195333948	-0.00366157843115915	0.000920786583730834	0.00277061506950904
0.23	16.1530306088018	-1.0654771043272	673.995198247511	-65.3867863379873	-5.73936329858395	-1.55537287006706	0.00253267845208684	0.000863382066964125	0.00259235154974896
0.24	16.1925651274439	-1.12107308143625	674.091771911022	-65.2629956553108	-5.76723657783803	-1.54809340364803	0.00991194003481274	0.000825059249423403	0.00239218515703871
0.25	16.2392971790885	-1.18535845746725	674.155824223226	-65.1220433122849	-5.78201519528211	-1.54027548828505	0.0181188270483259	0.000805624783156591	0.00217145339238095
0.26	16.2927770604246	-1.25794493620949	674.189371977337	-64.9654694005458	-5.78462660525817	-1.53221916896476	0.026839727360764	0.000803656118732262	0.00193216485469093
0.27	16.3521539540196	-1.33829366120915	674.196672171103	-64.7954461855097	-5.77674814890288	-1.5241466262145	0.0358108819392957	0.000816652648191536	0.00167694763657207
0.28	16.4162056756975	-1.42566046630261	674.183652968008	-64.6146675064432	-5.76066050389051	-1.51620142191071	0.0448216344702237	0.000841252040276156	0.00140896370281129
0.29	16.4833984688903	-1.51906451263187	674.157249994535	-64.4262110308313	-5.73906669003551	-1.50845285037223	0.0537148444332295	0.000873496095496791	0.00113179462971637
0.3	16.5519733544154	-1.61728301655913	674.12470060643	-64.2333822726223	-5.71488971972085	-1.50090491700047	0.0623846324470194	0.000909126741474442	0.000849306176742531
0.31	16.6200531425283	-1.7188722036721	674.092851876248	-64.0395505221049	-5.69106350352212	-1.49350913803417	0.0707717787408069	0.000943890510417241	0.000565500381420059
0.32	16.6857622306563	-1.82221214340105	674.067536776323	-63.8479873349331	-5.67033204988819	-1.48618008613084	0.0788572169122704	0.000973829244854636	0.000284364207933693
0.33	16.7473499321779	-1.92557094170947	674.053067401069	-63.6617179469177	-5.65507128293812	-1.47881242008097	0.0866541469299734	0.000995535975141473	9.72337102086995e-06
0.34	16.8033074501686	-2.02718207740268	674.051884496438	-63.483394939502	-5.64714598439205	-1.47129804953828	0.0941993307047459	0.00100635784278908	-0.000254890985877693
0.35	16.8524688063587	-2.1253275952732	674.064389775547	-63.315201758	-5.64781157336213	-1.46354210589735	0.101544132722685	0.0010045323725037	-0.000506356329926322
0.36	16.8940870715583	-2.21841949441335	674.088972497586	-63.1587914132338	-5.65766688043093	-1.45547651805307	0.108745832735599	0.00098924893376642	-0.000742048448844429
0.37	16.9278790584877	-2.30507198871962	674.122225758711	-63.015263051618	-5.6766600243525	-1.44707021704605	0.115859674015537	0.000960633380309847	-0.000959903203856832
0.38	16.9540341000018	-2.38415832289045	674.159332169622	-62.8851762617608	-5.70414527918481	-1.43833529801645	0.122932025440536	0.000919660062660322	-0.00115844814526234
0.39	16.9731854524814	-2.45484739730074	674.194584352772	-62.7686002128071	-5.73898476434614	-1.42932882555331	0.129994934070458	0.000868001138373445	-0.00133680332662134
0.4	16.9863459965118	-2.51661743654299	674.221994158606	-62.6651922031741	-5.77968522982574	-1.42015034839947	0.137062232088686	0.000807827890818864	-0.00149465227937692
0.41	16.9948129888419	-2.56924614133515	674.235936656741	-62.5742981307387	-5.82455743839779	-1.41093555820478	0.144127244218542	0.000741582255819212	-0.00163218583457422
0.42	17.0000493809025	-2.61277898547815	674.231771510199	-62.4950659353142	-5.87188390086742	-1.40184685206678	0.151162027023263	0.000671738722460969	-0.00175002321161083
0.43	17.0035514096827	-2.64747935228477	674.206385652876	-62.4265623227581	-5.92008015280902	-1.39306181127276	0.158117969651503	0.000600577127072507	-0.00184911636717142
0.44	17.0067135791928	-2.67376586117353	674.158607243244	-62.3678831119587	-5.96783543002694	-1.38476076680756	0.16492750682275	0.000529985621645903	-0.00193064479878192
0.45	17.010702640289	-2.69214336413283	674.089451244981	-62.3182483439493	-6.01422046072544	-1.37711467220194	0.171506647722674	0.000461310391124096	-0.00199590862681157
0.46	17.0163516755214	-2.70313459303169	674.002170895209	-62.2770747867421	-6.05875300012509	-1.37027444225366	0.177758013721452	0.000395264718889104	-0.00204622770638202
0.47	17.0240839210911	-2.70721927110906	673.902105648629	-62.2440205331095	-6.10141545296277	-1.36436274810011	0.18357410284993	0.000331905025545167	-0.00208285372835323
0.48	17.0338736126561	-2.7047866867392	673.79633358161	-62.2189988473764	-6.14262315450011	-1.35946900045013	0.188840553631956	0.000270675864596179	-0.00210690086122804
0.49	17.0452481068834	-2.69610634575845	673.6931532332	-62.2021610651392	-6.18314625864636	-1.35564792686612	0.19343925461949	0.000210519941212661	-0.00211929866818945
0.5	17.0573320521463	-2.68131950255783	673.601434987263	-62.1938509664009	-6.22399234318667	-1.3529217851963	0.197251226037386	0.000150043469597424	-0.0021207690593807
0.51	17.0689307501149	-2.66045229043363	673.529894039434	-62.1945354128638	-6.26626043206645	-1.35128588651327	0.200159274016974	8.77220747291137e-05	-0.00211182714934589
0.52	17.0786463759389	-2.63344902120744	673.486344684922	-62.2047179728832	-6.31097984314265	-1.35071676093489	0.20205047659382	2.21284461782052e-05	-0.00209280425571538
0.53	17.0850177126169	-2.60022220036905	673.476998409848	-62.2248436015595	-6.35894885789654	-1.35118202011976	0.202818598990789	-4.78395173688795e-05	-0.00206388997322968
0.54	17.0866717759242	-2.56071409166735	673.50586579532	-62.2552030990242	-6.41058853009256	-1.35265077779559	0.202366553253614	-0.000122751967809327	-0.00202518927104973
0.55	17.0824743729435	-2.51496342034915	673.574314722567	-62.2958459960032	-6.46582596046403	-1.3551034037918	0.200609016810341	-0.000202482322976641	-0.00197678982087779
0.56	17.0716663847911	-2.46317014186049	673.680825399937	-62.346509731044	-6.52401912996077	-1.3585394178453	0.197475309671024	-0.000286101728585186	-0.0019188341993837
0.57	17.0539734360441	-2.4057511868292	673.820967290025	-62.4065715636713	-6.5839320744414	-1.36298247667358	0.192912603029178	-0.000371845150059705	-0.0018515912035887
0.58	17.0296785561028	-2.34338073180407	673.987605353449	-62.4750277364772	-6.64376505909796	-1.36848166062322	0.186889492435915	-0.000457155376227475	-0.00177552033388721
0.59	16.9996503038802	-2.27700979026159	674.171324576501	-62.5505021192106	-6.70123980169936	-1.37510860397262	0.179399913535945	-0.000538804501639248	-0.0016913236663831
0.6	16.9653223873073	-2.20786166862054	674.361044004475	-62.6312841270287	-6.75373507430719	-1.38295040700236	0.170467304422612	-0.000613085753858475	-0.00159998000574721
0.61	16.9286247708733	-2.1374019411278	674.544775893595	-62.715393301871	-6.79846357205633	-1.39209868397924	0.160148825949381	-0.000676062443118788	-0.00150275748630935
0.62	16.8918702977878	-2.06728388564138	674.710473387057	-62.8006657751465	-6.83267714650072	-1.40263550239717	0.148539345992941	-0.000723855831617852	-0.00140120266388305
0.63	16.8576046191689	-1.99927259076069	674.846902315146	-62.8848560676187	-6.8538846842159	-1.41461731899829	0.13577478945677	-0.000752950204779059	-0.00129710645374377
0.64	16.8284304019075	-1.9351529924195	674.944469974738	-62.965746472037	-6.8600653188772	-1.42805828487791	0.122034372860111	-0.00076049158117036	-0.00119244971623883
0.65	16.8068191081493	-1.87662873914614	674.99594632313	-63.0412557046912	-6.84985945120003	-1.44291444956089	0.107541203342704	-0.000744556387738338	-0.00108933347536574
0.66	16.7949249021557	-1.82521986578389	674.997020766816	-63.1095386491004	-6.82272126035208	-1.4590704253251	0.0925607465840774	-0.000704368010574163	-0.000989900281527248
0.67	16.7944153319607	-1.78216766788425	674.946650062099	-63.1690698352662	-6.77901895180905	-1.47632997149356	0.0773967678047172	-0.000640442289218453	-0.000896253802234404
0.68	16.8063323382374	-1.7483548623985	674.847168816825	-63.2187047292392	-6.72007271781556	-1.49441172803538	0.0623845235487099	-0.000554647578853784	-0.000810383232113257
0.69	16.8309949438837	-1.72424810629935	674.70415242849	-63.2577148242942	-6.64812500719545	-1.51295098333138	0.0478812143446789	-0.000450170732614538	-0.000734097668635955
0.7	16.86795184885	-1.70986829734007	674.526041542477	-63.2857947574945	-6.56624285431633	-1.53150792664462	0.0342539723348138	-0.000331386967231713	-0.000668973523198724
0.71	16.9159883459246	-1.70479193082426	674.32355570742	-63.3030420260549	-6.47815729753157	-1.54958234373266	0.0218659183231336	-0.000203638701959857	-0.000616315786082913
0.72	16.9731877904674	-1.70818430898165	674.108940330819	-63.3099121384828	-6.38804990498391	-1.56663420162342	0.0110610424738033	-7.29356438997648e-05	-0.000577132022792012
0.73	17.0370436369306	-1.71886280147165	673.895103961616	-63.3071540068591	-6.30030071872922	-1.58210907599428	0.00214881043709303	5.44049145641649e-05	-0.000552116738095937
0.74	17.1046141370063	-1.73538585505743	673.694711305223	-63.2957318975675	-6.21921517696045	-1.59546694166035	-0.00461054793195663	0.000172153022175915	-0.000541643398398461
0.75	17.1727084934958	-1.75616125937172	673.519300550317	-63.276741180861	-6.14874950934443	-1.60621250980787	-0.00901915072847337	0.000274567751161994	-0.000545761904467701
0.76	17.2380908454064	-1.77956548098697	673.378491331783	-63.251325382709	-6.09225455526764	-1.61392508489476	-0.010952184012488	0.000356775471529168	-0.000564200379913726
0.77	17.2976871163261	-1.80406482636032	673.279342195965	-63.2206016341814	-6.05225687841975	-1.6182858507665	-0.0103656161900266	0.000415095400415606	-0.000596371365567783
0.78	17.3487795949805	-1.82832887980386	673.2259044206	-63.1856005834881	-6.03029351338553	-1.61910058974447	-0.00730049518350923	0.000447286579407529	-0.000641383445425706
0.79	17.3891751425959	-1.85132711949004	673.219003478363	-63.1472252873298	-6.02681286573668	-1.61631608827176	-0.00188360998773436	0.000452696305085281	-0.000698059647653321
0.8	17.4173350475981	-1.87240081390312	673.256261592878	-63.1062316785226	-6.04114948240998	-1.61002887362437	0.00567553743183405	0.00043229779897045	-0.000764963547936523
