[108],0.000000,0.215237,0.305590,0.232925,0.132693,0.061586,0.027109,0.011413,0.008409,0.002878,0.002160,23.105549,0.913164,0.000000,0.196546,0.313655,0.217638,0.131135,0.067417,0.033570,0.016932,0.009302,0.010267,0.003536,35.774706,0.839692,0.000000,0.165074,0.289012,0.229427,0.136193,0.082811,0.053487,0.025695,0.010456,0.004726,0.003119,45.110791,3.063533,0.000000,0.203037,0.304961,0.202045,0.131101,0.072192,0.047496,0.021114,0.010281,0.004088,0.003683,34.228158,3.469863
[109],0.000000,0.180390,0.278563,0.223137,0.149266,0.085394,0.040767,0.023123,0.010399,0.006428,0.002531,6.448101,0.382159,0.000000,0.263420,0.347923,0.204070,0.106827,0.043492,0.018757,0.008577,0.002086,0.003193,0.001655,6.299000,0.461117,0.000000,0.415020,0.352796,0.135683,0.053731,0.023654,0.007454,0.006073,0.001566,0.002287,0.001736,114.677241,2.742152,0.000000,0.218048,0.318909,0.203684,0.109873,0.070377,0.037830,0.024105,0.009299,0.005378,0.002495,168.360376,2.094935
[11],0.000000,0.140071,0.265856,0.219783,0.149389,0.105655,0.056012,0.034561,0.014271,0.008791,0.005612,60.341836,0.884580,0.000000,0.115108,0.235788,0.223289,0.170292,0.106542,0.072447,0.036554,0.024347,0.010494,0.005140,23.575413,0.818220,0.000000,0.130494,0.261944,0.251252,0.167822,0.091135,0.052470,0.024854,0.009310,0.007704,0.003016,143.905455,2.220675,0.000201,0.104813,0.244890,0.252011,0.172613,0.108734,0.059771,0.027745,0.014919,0.009272,0.005031,170.035413,3.084169
[110],0.000000,0.122903,0.264814,0.233229,0.181523,0.110438,0.052587,0.022156,0.005613,0.003674,0.003063,68.775548,0.711414,0.000000,0.207199,0.353186,0.220807,0.100827,0.057482,0.035860,0.013448,0.005356,0.003600,0.002235,14.249869,1.479895,0.000000,0.127966,0.262116,0.262978,0.160884,0.091612,0.042486,0.033592,0.009973,0.004809,0.003584,46.526804,2.694424,0.000000,0.176473,0.321939,0.245066,0.135850,0.069206,0.030687,0.012179,0.003702,0.002032,0.002864,56.304160,3.418123
[111],0.000000,0.181211,0.251661,0.189924,0.092328,0.028720,0.064065,0.040732,0.002495,0.074334,0.074530,21.685309,1.733631,0.000000,0.234744,0.304793,0.200617,0.116827,0.074222,0.034491,0.016446,0.011391,0.002808,0.003661,26.514094,1.407707,0.000273,0.170635,0.268612,0.220733,0.162603,0.088747,0.044884,0.026338,0.010120,0.005976,0.001079,179.503369,3.860883,0.000000,0.153234,0.279314,0.259792,0.154813,0.080361,0.038029,0.019721,0.007130,0.004393,0.003212,179.242523,4.401587
[112],0.000000,0.179613,0.309497,0.247602,0.136563,0.068113,0.027708,0.015936,0.010086,0.002156,0.002726,14.976920,1.316501,0.000000,0.124081,0.270429,0.243056,0.151724,0.079848,0.038481,0.012637,0.005991,0.003611,0.070141,16.091286,1.092986,0.000000,0.099366,0.215310,0.236073,0.189814,0.118736,0.065973,0.034469,0.021480,0.011123,0.007656,155.412819,2.316582,0.000000,0.198993,0.360844,0.226078,0.123893,0.047897,0.020796,0.010609,0.004525,0.003566,0.002799,167.755309,4.203778
[113],0.000000,0.147166,0.273121,0.231991,0.145846,0.096725,0.053237,0.028156,0.012576,0.005717,0.005464,99.550041,0.732150,0.000000,0.284829,0.326103,0.190489,0.091696,0.052088,0.027507,0.017313,0.004326,0.003666,0.001983,91.813075,1.081325,0.000000,0.142126,0.272630,0.247132,0.160880,0.091667,0.046589,0.023177,0.009343,0.003761,0.002694,156.452318,3.287869,0.000000,0.201647,0.336585,0.238571,0.120159,0.053557,0.027973,0.009944,0.004587,0.004018,0.002958,175.682545,4.404619
[114],0.000000,0.164119,0.275491,0.232991,0.140163,0.089061,0.051488,0.022024,0.013569,0.006048,0.005047,17.938688,0.805652,0.000000,0.240343,0.346206,0.209041,0.103693,0.047891,0.025459,0.013516,0.007467,0.003080,0.003305,90.916984,1.096063,0.000000,0.257346,0.336173,0.226429,0.100163,0.045062,0.020700,0.004879,0.004938,0.002053,0.002257,143.354912,2.695195,0.000000,0.167248,0.288934,0.241741,0.141231,0.074835,0.041678,0.021459,0.013792,0.004542,0.004540,167.782505,2.442587
[115],0.000281,0.143200,0.305336,0.253771,0.153699,0.071353,0.035201,0.019932,0.009478,0.005235,0.002514,21.035586,0.726174,0.000000,0.130831,0.273680,0.231893,0.160683,0.097999,0.052144,0.030264,0.013438,0.006507,0.002562,35.141408,0.707775,0.000000,0.156245,0.285957,0.225595,0.147337,0.091311,0.048105,0.022026,0.011774,0.007972,0.003679,170.613608,1.863397,0.000000,0.249630,0.347515,0.193958,0.096623,0.060674,0.030950,0.010856,0.006612,0.001091,0.002092,178.191030,3.060720
[116],0.000000,0.327081,0.331227,0.167628,0.080574,0.048819,0.020626,0.014209,0.006158,0.001478,0.002200,144.202694,0.971200,0.000000,0.176545,0.335599,0.236114,0.123735,0.063471,0.035829,0.017594,0.006060,0.003057,0.001995,144.007105,0.828619,0.000000,0.272030,0.317642,0.195635,0.106797,0.053639,0.027034,0.015046,0.005764,0.003276,0.003135,92.971016,2.751078,0.000395,0.287913,0.324181,0.199057,0.094765,0.051052,0.022344,0.010434,0.004626,0.003389,0.001843,155.763081,4.342269
[117],0.000000,0.161111,0.289654,0.242722,0.147398,0.081382,0.041487,0.022149,0.008694,0.002731,0.002672,5.870040,0.564770,0.000192,0.288796,0.311175,0.184735,0.096589,0.052671,0.033943,0.016357,0.008933,0.004174,0.002435,9.910019,0.782909,0.000000,0.125211,0.250215,0.228949,0.168585,0.099636,0.059691,0.034004,0.016343,0.012525,0.004841,20.954968,1.734466,0.000000,0.184032,0.297040,0.222056,0.139767,0.078275,0.042990,0.022032,0.008610,0.003146,0.002052,22.418858,2.574558
[118],0.000000,0.168873,0.312230,0.236268,0.149460,0.074448,0.032126,0.013541,0.009011,0.002232,0.001809,18.483864,0.534940,0.000338,0.182454,0.328099,0.227602,0.135805,0.065578,0.033977,0.011343,0.007456,0.004755,0.002591,10.542151,0.579319,0.000000,0.145192,0.265910,0.232646,0.163282,0.091883,0.058360,0.023762,0.010577,0.005070,0.003319,174.166866,1.786179,0.000000,0.113417,0.221817,0.225158,0.179617,0.107695,0.067879,0.043825,0.023245,0.012878,0.004468,177.441996,2.136358
[119],0.000000,0.184002,0.301881,0.208819,0.142581,0.079667,0.046136,0.019182,0.009286,0.003846,0.004598,130.904447,0.532308,0.000000,0.216113,0.365271,0.209939,0.113472,0.049417,0.024367,0.010079,0.004639,0.003244,0.003458,87.280481,0.717817,0.000000,0.153104,0.293991,0.222907,0.143070,0.078029,0.044692,0.030833,0.022687,0.007053,0.003634,43.417372,1.492212,0.000000,0.201888,0.291121,0.218336,0.142038,0.079786,0.036351,0.017478,0.007965,0.002680,0.002357,89.472672,1.955542
[12],0.000000,0.203458,0.342406,0.241844,0.117564,0.050259,0.020353,0.011795,0.005808,0.002316,0.004196,114.855147,0.732184,0.000000,0.272170,0.357347,0.176746,0.081878,0.046929,0.018811,0.026977,0.014405,0.003016,0.001721,74.166336,1.072233,0.000000,0.193852,0.304829,0.228151,0.145780,0.073876,0.031207,0.012780,0.005866,0.001694,0.001965,98.550005,2.173876,0.000000,0.257038,0.323755,0.199833,0.097303,0.055236,0.030828,0.017078,0.009579,0.005097,0.004251,176.109243,3.678228
[120],0.000000,0.187462,0.319083,0.239495,0.110552,0.060501,0.040984,0.015588,0.012371,0.007071,0.006894,27.360334,0.759193,0.000253,0.143416,0.282604,0.259984,0.157678,0.074367,0.039780,0.023243,0.011646,0.004072,0.002957,44.101803,0.865107,0.000000,0.221735,0.303006,0.228705,0.132118,0.063758,0.032558,0.011142,0.002796,0.001830,0.002352,26.580595,2.695029,0.000000,0.266586,0.320690,0.199906,0.104105,0.061212,0.025006,0.008339,0.005506,0.004316,0.004334,138.900526,3.628696
[121],0.000000,0.147829,0.243519,0.249886,0.172275,0.089354,0.053034,0.024988,0.010526,0.006044,0.002544,12.040462,0.530503,0.000000,0.225735,0.347818,0.215810,0.111367,0.051299,0.021009,0.011845,0.008101,0.003998,0.003017,22.606818,0.978862,0.000000,0.183124,0.292492,0.232610,0.143911,0.076160,0.037638,0.017393,0.006936,0.005185,0.004550,147.774200,2.264160,0.000000,0.185595,0.303895,0.231576,0.139054,0.073115,0.032815,0.019624,0.004959,0.005657,0.003711,118.823423,2.802394
[122],0.000291,0.202329,0.297783,0.203779,0.136005,0.078258,0.046985,0.020364,0.008524,0.002693,0.002989,64.785091,3.196354,0.000000,0.175837,0.271660,0.230892,0.140008,0.084963,0.059170,0.020982,0.005550,0.007343,0.003594,38.863853,2.582293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[123],0.000000,0.407133,0.246817,0.163152,0.083085,0.044549,0.026139,0.010546,0.008270,0.006599,0.003710,18.207722,2.295009,0.000000,0.390844,0.266944,0.170086,0.083939,0.043570,0.023438,0.012879,0.003653,0.002261,0.002386,20.113200,1.886482,0.000000,0.232799,0.345086,0.209656,0.108020,0.062902,0.024387,0.009315,0.002798,0.002836,0.002201,165.918048,5.863664,0.000283,0.212327,0.328440,0.226485,0.113756,0.062873,0.025278,0.015260,0.008570,0.004926,0.001803,136.645715,5.513007
[124],0.000000,0.187095,0.287295,0.205317,0.132523,0.085813,0.045937,0.027536,0.017126,0.008477,0.002879,89.020464,0.790465,0.000000,0.257520,0.366575,0.185594,0.097887,0.055374,0.015455,0.010000,0.004932,0.002026,0.004635,165.663409,0.772723,0.000000,0.204717,0.306128,0.235369,0.133279,0.062290,0.032783,0.014330,0.006343,0.002531,0.002228,127.041054,2.381993,0.000000,0.270495,0.357726,0.195017,0.094319,0.038786,0.023905,0.010247,0.006617,0.000646,0.002243,173.978880,3.179739
[125],0.000000,0.244832,0.345955,0.188144,0.112362,0.056340,0.027867,0.012765,0.006964,0.003249,0.001522,36.677069,0.743972,0.000000,0.262689,0.360870,0.201519,0.086612,0.039865,0.021462,0.008870,0.008435,0.006389,0.003289,64.502276,0.996723,0.000000,0.187018,0.331869,0.246274,0.121703,0.060315,0.027954,0.013619,0.006560,0.002468,0.002221,50.856381,2.136422,0.000257,0.269864,0.336679,0.206087,0.106560,0.046193,0.018736,0.007282,0.001810,0.003771,0.002761,67.991138,3.412698
[126],0.000000,0.133682,0.256782,0.236527,0.166946,0.096780,0.057509,0.029243,0.011873,0.006187,0.004470,6.741747,0.587937,0.000000,0.274598,0.353112,0.198525,0.085055,0.046112,0.019830,0.012226,0.005972,0.002237,0.002332,9.181420,0.994784,0.000000,0.158907,0.272270,0.228683,0.147757,0.088975,0.049185,0.026460,0.017776,0.006975,0.003011,49.768446,1.318437,0.000000,0.150582,0.271430,0.253745,0.160664,0.082973,0.038641,0.020333,0.010494,0.007183,0.003955,90.506249,1.662004
[127],0.000272,0.194735,0.309903,0.229363,0.137803,0.064056,0.036576,0.015086,0.007979,0.002442,0.001786,31.250774,0.511991,0.000000,0.154368,0.314481,0.236730,0.158065,0.076212,0.037251,0.012758,0.005481,0.002564,0.002089,118.386533,0.492531,0.000000,0.156523,0.302566,0.232543,0.135163,0.085309,0.047020,0.021207,0.009145,0.005777,0.004747,161.134019,1.463229,0.000000,0.174462,0.284661,0.232492,0.132081,0.100017,0.040338,0.019351,0.010427,0.003626,0.002545,105.669512,1.954922
[128],0.000000,0.176029,0.279228,0.220842,0.152565,0.084570,0.051596,0.018178,0.008174,0.004957,0.003861,13.359030,0.791362,0.000279,0.145525,0.268216,0.232751,0.162099,0.082458,0.050290,0.029305,0.017832,0.007973,0.003273,18.668145,0.443037,0.000000,0.146186,0.281003,0.256599,0.154426,0.083570,0.041800,0.018449,0.011278,0.002662,0.004027,151.587151,1.720423,0.000000,0.141709,0.299349,0.245663,0.145459,0.088437,0.043342,0.017683,0.007157,0.007313,0.003887,137.566700,2.150704
[129],0.000000,0.255919,0.348487,0.206392,0.114142,0.042238,0.015570,0.010740,0.002809,0.001673,0.002030,38.042327,0.656125,0.000000,0.247227,0.319559,0.215575,0.104683,0.058067,0.028479,0.011980,0.007614,0.003560,0.003255,36.263423,0.763675,0.000000,0.176164,0.314382,0.254766,0.144387,0.066806,0.029806,0.006035,0.003416,0.002609,0.001629,81.447654,1.518481,0.000000,0.201137,0.334170,0.229069,0.111999,0.059151,0.034930,0.013524,0.006618,0.005556,0.003845,109.793201,2.210846
[13],0.000000,0.242464,0.289207,0.178992,0.118114,0.076289,0.040608,0.024496,0.013585,0.010000,0.006245,126.959264,1.882155,0.000000,0.291516,0.304007,0.187471,0.103019,0.058400,0.028477,0.017009,0.006132,0.001713,0.002254,98.374493,2.609504,0.000000,0.189085,0.299501,0.223216,0.125233,0.080338,0.042743,0.021215,0.012020,0.003588,0.003062,178.367734,5.349646,0.000314,0.189213,0.287032,0.243474,0.141492,0.073800,0.038723,0.014372,0.006520,0.003586,0.001473,179.728577,6.311045
[130],0.000000,0.250672,0.399690,0.198595,0.085251,0.034308,0.017028,0.007930,0.003335,0.001155,0.002033,16.447125,0.738858,0.000000,0.207192,0.350250,0.216547,0.111140,0.060854,0.029642,0.014519,0.004842,0.003546,0.001468,98.032719,0.644279,0.000000,0.166347,0.309810,0.243614,0.137709,0.069761,0.040149,0.017786,0.006617,0.005105,0.003101,121.407248,1.820122,0.000278,0.116707,0.222816,0.224776,0.162584,0.113902,0.073946,0.042341,0.022776,0.012139,0.007735,59.719644,1.513902
[131],0.000000,0.210112,0.311657,0.210378,0.138699,0.060383,0.029580,0.014186,0.010932,0.008099,0.005973,110.801049,1.071148,0.000000,0.184353,0.322964,0.224165,0.119236,0.060164,0.039957,0.026361,0.011355,0.006937,0.004508,104.604752,1.185058,0.000000,0.096013,0.154381,0.149756,0.099068,0.077816,0.039320,0.020833,0.077841,0.159968,0.125004,176.221978,2.236021,0.000000,0.179438,0.287912,0.235777,0.136937,0.071792,0.042591,0.021731,0.012390,0.006123,0.005310,161.566666,3.062245
[132],0.000283,0.203993,0.327316,0.210720,0.127533,0.063628,0.037566,0.013427,0.010550,0.003597,0.001387,78.463151,1.835201,0.000000,0.236831,0.328055,0.210895,0.118368,0.054831,0.026922,0.013581,0.006303,0.002701,0.001513,12.988696,1.278249,0.000000,0.124149,0.229857,0.247990,0.183930,0.105935,0.059800,0.029269,0.014276,0.003402,0.001393,178.392424,3.488319,0.000000,0.125969,0.287474,0.248836,0.159928,0.093080,0.047836,0.022282,0.007083,0.005189,0.002321,109.560117,3.661488
[133],0.000000,0.221642,0.334615,0.229468,0.127918,0.049594,0.020398,0.008354,0.005652,0.000498,0.001860,18.836873,1.391022,0.000000,0.155775,0.301995,0.246211,0.147516,0.074897,0.034682,0.017965,0.011041,0.007526,0.002392,42.569168,1.200274,0.000279,0.166378,0.278311,0.240975,0.151341,0.088966,0.041869,0.018649,0.008168,0.003330,0.001735,179.621600,2.982568,0.000000,0.149548,0.268167,0.229084,0.158565,0.098181,0.049991,0.024639,0.012798,0.005177,0.003850,177.165576,3.658314
[134],0.000000,0.235417,0.330304,0.212184,0.104746,0.051057,0.031469,0.016888,0.011562,0.003622,0.002749,67.199593,1.125328,0.000000,0.312096,0.345550,0.184590,0.083399,0.038703,0.017139,0.007186,0.006239,0.002028,0.003069,20.923215,1.295108,0.000000,0.244956,0.339362,0.199052,0.109480,0.054921,0.026779,0.011733,0.007198,0.004477,0.002041,65.322494,3.709062,0,0,0,0,0,0,0,0,0,0,0,0,0
[135],0.000000,0.190747,0.321181,0.267373,0.132012,0.048743,0.020085,0.013056,0.002277,0.002322,0.002205,77.023348,1.143513,0.000000,0.214978,0.342292,0.231155,0.113200,0.053757,0.023655,0.011686,0.004395,0.002996,0.001885,137.617620,1.955375,0.000226,0.107172,0.255717,0.254020,0.177615,0.102123,0.052222,0.029673,0.011099,0.006654,0.003479,169.948594,2.098370,0.000000,0.125031,0.262433,0.251058,0.167642,0.100210,0.047020,0.024191,0.014298,0.004881,0.003237,167.990554,3.472365
[136],0.000000,0.182599,0.305609,0.223211,0.136935,0.070977,0.039681,0.019144,0.012685,0.006989,0.002169,10.890746,0.745221,0.000000,0.152630,0.293335,0.234703,0.145943,0.084870,0.047076,0.022165,0.009844,0.004978,0.004457,7.526793,0.589826,0.000000,0.170250,0.306860,0.243419,0.139057,0.080171,0.039388,0.013255,0.005683,0.001095,0.000822,121.685561,1.925225,0.000000,0.367537,0.364061,0.150041,0.059026,0.031721,0.012709,0.006838,0.003470,0.001426,0.003171,126.007105,4.240997
[137],0.000000,0.150170,0.294082,0.246567,0.152829,0.076989,0.042940,0.020412,0.009959,0.003111,0.002941,8.308202,0.487678,0.000214,0.251496,0.336105,0.203520,0.090801,0.047989,0.028790,0.018517,0.010803,0.008525,0.003240,15.725385,0.646178,0.000000,0.281399,0.383245,0.186823,0.078374,0.043064,0.016301,0.005689,0.001505,0.001182,0.002417,170.552245,2.031550,0.000000,0.174938,0.293227,0.241336,0.142503,0.070084,0.037715,0.020615,0.008012,0.006301,0.005269,171.338268,2.222032
[138],0.000000,0.158985,0.269352,0.235044,0.147523,0.084100,0.050257,0.028656,0.014485,0.006566,0.005031,9.280080,0.430897,0.000000,0.137808,0.293637,0.250929,0.133113,0.060195,0.048017,0.041916,0.008621,0.019850,0.005914,80.612351,0.652682,0.000000,0.137254,0.257429,0.229671,0.156338,0.102749,0.056869,0.034230,0.014953,0.008049,0.002459,111.798578,1.515043,0.000000,0.130078,0.188557,0.153365,0.152843,0.052056,0.069967,0.056932,0.003515,0.096448,0.096239,175.864162,3.097511
[139],0.000000,0.232792,0.371449,0.189513,0.092318,0.055388,0.029777,0.014955,0.006026,0.003524,0.004258,61.227645,1.272958,0.000000,0.318411,0.360659,0.162518,0.081663,0.033282,0.019814,0.011611,0.006300,0.002701,0.003040,118.390698,1.907842,0.000000,0.177596,0.304215,0.222474,0.141816,0.080131,0.037313,0.020448,0.008683,0.004221,0.003103,178.957276,2.198931,0.000000,0.146434,0.263421,0.213958,0.156904,0.106180,0.056378,0.029661,0.016145,0.006582,0.004335,138.958843,2.543045
[14],0.000000,0.165573,0.308529,0.221046,0.130831,0.083841,0.048983,0.017904,0.009507,0.009981,0.003804,151.207546,2.101847,0.000000,0.130765,0.265525,0.222577,0.176673,0.093644,0.050925,0.033379,0.016712,0.005777,0.004022,176.188412,2.982121,0.000000,0.123072,0.266766,0.245694,0.172997,0.090633,0.049909,0.024759,0.014124,0.008471,0.003574,151.026374,3.744800,0.000000,0.105607,0.213404,0.226372,0.176681,0.126260,0.075526,0.040386,0.018790,0.010955,0.006020,175.371488,5.624176
[140],0.000217,0.214011,0.327871,0.210371,0.131657,0.055767,0.029060,0.016861,0.006187,0.005245,0.002753,178.048974,1.343580,0.000311,0.152548,0.272402,0.223856,0.166942,0.088127,0.051920,0.023227,0.010767,0.006416,0.003484,127.013198,1.458651,0.000000,0.154232,0.301066,0.262454,0.144221,0.076571,0.034998,0.013658,0.007773,0.003437,0.001589,173.750624,2.529237,0.000000,0.132752,0.294573,0.237089,0.185528,0.089613,0.035650,0.018718,0.002934,0.000991,0.002153,164.044155,2.860353
[141],0.000000,0.247566,0.335952,0.223711,0.098626,0.039068,0.027272,0.013178,0.006724,0.005207,0.002694,64.539180,0.883767,0.000000,0.207046,0.318353,0.210389,0.117006,0.064817,0.040641,0.022508,0.011286,0.004391,0.003561,69.348496,0.726386,0.000000,0.119914,0.229606,0.220728,0.184696,0.116611,0.063931,0.035527,0.015435,0.009361,0.004190,179.715037,1.814037,0.000000,0.125071,0.274031,0.240344,0.163031,0.090732,0.052291,0.029878,0.012235,0.008165,0.004221,155.409632,3.063211
[142],0.000000,0.225279,0.300485,0.216422,0.122984,0.065945,0.037393,0.021988,0.005178,0.002577,0.001749,9.790168,0.714346,0.000000,0.273292,0.333189,0.201256,0.109194,0.043195,0.020270,0.009967,0.004977,0.002733,0.001925,15.498812,0.974456,0.000000,0.142185,0.258845,0.236719,0.153552,0.091009,0.058565,0.032646,0.012729,0.008856,0.004895,102.397129,1.732619,0.000300,0.190111,0.299659,0.229928,0.127299,0.080161,0.038666,0.020460,0.008359,0.002953,0.002105,112.372020,2.876093
[143],0.000000,0.165510,0.298306,0.251219,0.133948,0.073602,0.032382,0.021320,0.014537,0.004610,0.004566,28.940461,0.327471,0.000000,0.136328,0.279552,0.238678,0.163399,0.088652,0.050154,0.021668,0.013010,0.005408,0.003151,21.197099,0.403751,0.000000,0.226757,0.308181,0.214979,0.123970,0.065224,0.032855,0.014386,0.006085,0.004179,0.003384,157.882418,1.889495,0.000247,0.267913,0.316440,0.212834,0.109859,0.053246,0.024435,0.007135,0.004140,0.001707,0.002043,168.832256,2.917379
[144],0.000000,0.161519,0.300564,0.243502,0.137712,0.074447,0.043064,0.020739,0.009440,0.005082,0.003931,13.655240,0.707804,0.000000,0.153678,0.304851,0.223066,0.139476,0.085704,0.043218,0.022084,0.014636,0.007286,0.006001,12.301750,0.649799,0.000248,0.125727,0.260914,0.238752,0.161558,0.105980,0.059167,0.024551,0.015138,0.006023,0.001942,177.295428,1.231634,0.000000,0.154975,0.301456,0.244678,0.142429,0.088898,0.035956,0.016362,0.008829,0.004952,0.001465,164.261022,2.109815
[145],0.000000,0.222142,0.317057,0.229382,0.111799,0.064618,0.029449,0.010405,0.007555,0.003239,0.004354,117.465759,1.028424,0.000000,0.296732,0.307398,0.192881,0.089429,0.046630,0.027699,0.017996,0.011508,0.007004,0.002724,177.441405,1.305410,0.000000,0.257973,0.323887,0.214540,0.108322,0.054955,0.024441,0.008264,0.004221,0.000912,0.002486,174.786576,4.028270,0.000000,0.275993,0.338272,0.196185,0.102878,0.046918,0.018832,0.011489,0.005764,0.001739,0.001930,178.345176,4.512982
[146],0.000322,0.256751,0.339929,0.208009,0.106771,0.044316,0.023604,0.007945,0.005858,0.004560,0.001934,43.489867,1.356233,0.000000,0.334020,0.353302,0.169954,0.069079,0.031528,0.017152,0.010047,0.006718,0.002979,0.005220,88.766140,1.964174,0.000000,0.179355,0.314021,0.251933,0.131588,0.067257,0.029747,0.015217,0.006393,0.002742,0.001747,178.743361,3.934834,0.000000,0.196865,0.303550,0.236181,0.141810,0.060182,0.028519,0.018922,0.005635,0.003961,0.004377,159.374432,4.727814
