[Mourad\155\Foam\Open\BDS01852.txt]
1200 samples
60 Markov chains

(1,3)(1,3)(1,3)(1,3)(1,3)(1,1)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,4)(1,5)(1,3)
(1,3)(1,2)(1,2)(1,2)(1,2)(1,3)(1,4)(1,4)(1,4)(1,4)(1,5)(1,4)(1,3)(1,3)(1,2)(1,2)(1,3)(1,3)(1,3)(1,2)(1,2)
(1,2)(1,2)(1,1)(1,2)(1,2)(1,3)(1,5)(1,7)(1,8)(1,5)(1,5)(1,6)(1,5)(1,6)(1,4)(1,2)(1,3)(1,1)(1,2)(1,2)(1,3)
(1,3)(1,6)(1,7)(1,7)(1,5)(1,2)(1,2)(1,1)(1,1)(1,2)(1,2)(1,2)(1,1)(1,1)(1,1)(1,2)(1,3)(1,3)(1,4)(1,4)(1,3)
(1,3)(1,2)(1,1)(1,1)(1,1)(1,1)(1,2)(1,1)(1,1)(1,2)(1,2)(1,3)(1,4)(1,5)(2,6)(2,7)(2,7)(1,4)(1,3)(1,3)(1,3)
(1,3)(1,1)(1,1)(1,2)(1,3)(1,5)(1,7)(1,7)(10,5)(5,2)(6,3)(2,2)(2,3)(1,3)(1,3)(1,3)(1,4)(1,3)(1,1)(1,1)(1,1)
(1,1)(1,1)(1,2)(1,1)(1,1)(1,2)(1,2)(1,3)(1,4)(1,4)(1,3)(1,4)(1,3)(1,2)(1,2)(1,1)(1,1)(1,1)(1,1)(1,1)(1,2)
(1,2)(1,3)(1,3)(1,4)(1,3)(1,2)(1,2)(1,2)(1,1)(1,2)(1,2)(1,2)(1,3)(1,4)(1,5)(1,4)(1,3)(1,2)(1,2)(1,3)(1,3)
(1,3)(1,3)(1,3)(1,3)(1,4)(1,3)(1,3)(1,3)(1,3)(1,2)(1,1)(1,1)(1,1)(1,2)(1,2)(1,3)(1,4)(1,4)(1,4)(1,3)(1,2)
(1,2)(1,2)(1,2)(1,1)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,1)(1,1)(1,1)(1,1)(1,1)(1,1)(1,1)(1,3)
(1,3)(1,4)(1,4)(1,4)(1,2)(1,1)(1,1)(1,2)(2,2)(10,2)(8,2)(6,4)(1,5)(1,8)(1,9)(1,4)(1,2)(1,2)(1,1)(1,2)(1,3)
(1,3)(1,5)(1,7)(2,6)(2,5)(1,3)(2,4)(1,4)(1,3)(1,3)(1,4)(1,3)(1,5)(1,7)(1,7)(1,5)(1,4)(1,3)(1,2)(1,1)(1,1)
(1,1)(1,2)(1,3)(1,4)(1,6)(1,7)(1,7)(1,6)(1,4)(1,3)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,3)(1,3)(1,3)(2,5)(1,5)
(1,5)(1,5)(1,5)(1,6)(1,6)(1,5)(1,5)(1,4)(1,4)(1,4)(1,4)(1,3)(1,4)(1,7)(1,7)(1,6)(1,6)(1,5)(1,1)(1,1)(1,1)
(1,1)(1,2)(1,2)(1,3)(1,3)(1,3)(1,3)(1,3)(1,5)(2,7)(1,5)(1,2)(1,1)(1,1)(1,2)(1,2)(1,2)(1,3)(1,4)(1,4)(1,4)
(1,4)(1,3)(1,2)(1,2)(1,2)(1,3)(1,4)(1,4)(1,7)(2,8)(1,6)(1,4)(1,2)(1,1)(1,1)(1,1)(1,2)(1,2)(1,3)(1,3)(1,3)
(1,3)(1,4)(1,3)(1,3)(1,3)(1,3)(1,5)(1,6)(1,6)(1,4)(1,3)(1,1)(1,5)(1,5)(1,3)(1,3)(1,3)(1,3)(1,2)(1,2)(1,3)
(1,3)(1,5)(1,5)(1,5)(1,4)(1,2)(1,2)(1,2)(1,2)(1,4)(1,6)(1,7)(1,7)(1,6)(1,5)(1,2)(1,4)(1,3)(1,3)(1,3)(1,4)
(1,4)(1,4)(1,6)(1,5)(1,4)(1,3)(1,3)(1,3)(1,3)(1,2)(1,2)(1,4)(1,4)(1,3)(1,3)(1,2)(1,1)(1,1)(1,1)(1,1)(1,3)
(1,3)(1,4)(1,5)(1,4)(1,4)(1,4)(1,3)(1,2)(1,1)(1,3)(1,5)(1,5)(1,4)(1,2)(1,2)(1,2)(1,1)(1,1)(1,1)(1,2)(1,3)
(1,3)(1,2)(1,1)(1,1)(1,2)(1,3)(1,3)(1,3)(1,3)(1,2)(1,2)(1,2)(1,3)(1,4)(1,4)(1,3)(1,2)(1,1)(1,1)(1,1)(1,1)
(1,1)(1,1)(1,3)(1,4)(1,3)(1,3)(1,3)(1,3)(1,3)(1,3)(1,4)(1,4)(1,3)(1,2)(1,2)(1,2)(1,2)(1,3)(1,3)(1,3)(1,2)
(1,2)(1,1)(1,2)(1,2)(1,2)(1,3)(1,4)(1,5)(1,5)(1,5)(1,3)(1,2)(1,1)(1,2)(1,3)(1,4)(1,4)(1,3)(1,3)(1,3)(1,2)
(1,2)(1,2)(1,3)(1,3)(1,3)(1,2)(1,1)(1,1)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,3)(1,3)(1,3)(1,2)(1,2)
(1,2)(1,4)(1,3)(1,3)(1,3)(1,2)(1,1)(1,1)(2,2)(2,2)(1,1)(1,1)(1,1)(1,2)(1,1)(1,2)(1,2)(1,2)(2,2)(1,3)(1,2)
(1,2)(1,2)(1,3)(1,3)(1,3)(1,3)(1,2)(1,1)(1,2)(1,2)(1,4)(1,4)(2,6)(9,6)(1,5)(1,2)(1,2)(1,1)(1,1)(1,1)(1,2)
(1,2)(2,4)(3,4)(2,4)(1,2)(1,2)(1,2)(1,1)(1,1)(1,1)(2,2)(2,3)(2,4)(1,3)(1,2)(1,2)(1,2)(1,1)(1,1)(1,1)(1,1)
(1,1)(1,1)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,3)(1,2)(1,3)(1,4)(1,4)(1,4)(1,3)(1,2)(1,1)(1,1)(1,1)(1,2)(1,2)
(1,2)(1,2)(1,3)(1,3)(1,3)(1,2)(1,2)(1,2)(1,3)(1,2)(1,3)(1,2)(1,2)(1,3)(1,3)(1,3)(6,3)(4,2)(1,1)(1,2)(1,3)
(1,3)(1,3)(1,3)(1,2)(1,3)(1,4)(1,4)(1,3)(1,2)(1,1)(1,1)(1,1)(1,3)(1,5)(1,7)(2,7)(2,5)(1,2)(1,1)(1,1)(1,2)
(1,2)(1,1)(1,1)(1,1)(1,2)(1,2)(1,2)(1,1)(1,1)(1,1)(1,1)(1,1)(1,1)(1,1)(1,2)(1,3)(1,2)(1,2)(1,2)(1,2)(1,1)
(1,1)(1,1)(1,1)(1,1)(1,1)(1,2)(1,1)(1,1)(1,1)(1,1)(1,2)(1,2)(1,3)(1,5)(1,4)(1,3)(1,3)(1,2)(1,1)(1,1)(1,1)
(1,1)(1,2)(1,2)(1,2)(1,3)(1,2)(1,3)(1,3)(1,1)(1,2)(1,1)(1,2)(1,2)(1,2)(1,2)(1,2)(1,1)(1,2)(1,2)(1,3)(1,4)
(1,4)(1,3)(1,2)(1,2)(1,2)(1,1)(1,2)(1,2)(1,3)(1,3)(1,4)(1,4)(1,3)(1,3)(1,2)(1,1)(1,1)(1,1)(1,1)(1,2)(1,3)
(1,3)(1,3)(1,4)(1,4)(1,3)(1,2)(1,2)(1,2)(1,1)(1,1)(1,2)(1,2)(1,2)(1,3)(1,4)(1,4)(1,3)(1,2)(1,2)(1,3)(1,4)
(1,4)(1,4)(1,4)(1,3)(1,3)(2,3)(4,4)(3,4)(1,3)(1,3)(1,2)(1,3)(1,4)(1,3)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,3)
(1,3)(1,2)(1,1)(1,2)(1,2)(1,3)(1,3)(1,3)(1,3)(1,3)(1,2)(1,2)(1,3)(1,3)(1,2)(1,3)(1,3)(1,4)(1,4)(1,3)(1,3)
(1,3)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,4)(1,3)(1,2)(1,2)(1,3)(1,3)(1,3)(1,2)(1,1)(1,1)(1,2)(1,3)(1,3)(1,4)
(1,4)(1,2)(1,1)(1,1)(1,2)(1,2)(1,1)(1,2)(1,4)(1,4)(1,3)(1,2)(1,2)(1,3)(1,3)(2,5)(3,6)(3,5)(2,5)(1,6)(1,5)
(1,5)(1,2)(1,1)(1,2)(1,3)(1,4)(1,5)(1,4)(1,4)(1,1)(1,1)(1,1)(1,2)(1,1)(1,1)(1,1)(1,1)(1,1)(1,4)(1,7)(1,7)
(1,7)(1,7)(1,3)(1,1)(1,1)(1,2)(2,5)(2,5)(2,5)(1,4)(1,3)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)(1,2)
(1,2)(1,2)(1,2)(1,4)(2,5)(3,4)(2,3)(1,2)(1,3)(1,4)(1,3)(1,2)(1,3)(1,2)(1,2)(1,2)(1,2)(1,1)(1,1)
__________________________________________________________________________________________
