Time [s]	GRFml [N]	GRFap [N]	GRFv [N]	Mml [N.m]	Map [N.m]	Mv [N.m]	Mfree [N.m]	COPml [m]	COPap [m]
0.01	-1.37449943356354	1.54806205787345	560.625942891144	-20.7579479948055	18.2621622108705	0.476861681976117	-0.476395717946052	-0.000706557326537238	-0.00071171200732062
0.02	-1.47122109129183	1.29299250503479	560.073427506163	-20.7117800392817	18.1871535876408	0.447584304429909	-0.435237968837935	-0.000658397124024823	-0.000814184181598843
0.03	-1.53173157143961	1.07376549478742	559.58527037807	-20.6739673747972	18.1153018259289	0.421097590104499	-0.399355263558906	-0.000620960853792485	-0.000914643078449018
0.04	-1.52846643157678	0.918787835489165	559.225146186605	-20.6508028074331	18.0510722643828	0.400057976831082	-0.37333529130683	-0.000601316975382127	-0.00100871317413714
0.05	-1.45170993262175	0.842867781341872	559.044297150338	-20.6441976572303	17.999726871739	0.386574442444112	-0.360130275709534	-0.000599501734204866	-0.00108989821270916
0.06	-1.3116606139313	0.844675568549099	559.071803769023	-20.6510286802455	17.9664271112771	0.381852370483318	-0.360542223359916	-0.000607995581058507	-0.00115062410159755
0.07	-1.13475092186965	0.908202690369077	559.30555764214	-20.6639905264845	17.9546620811044	0.385883422495988	-0.373091238711322	-0.000613851731787185	-0.00118452349859166
0.08	-0.955868245610844	1.00772053117697	559.70791559219	-20.6736873250246	17.9646359561963	0.397310632075384	-0.394320874526024	-0.000602733276075962	-0.00118906202732566
0.09	-0.809193800938675	1.11471320943409	560.209256272443	-20.6713348291477	17.9923532699037	0.413575915994418	-0.419500762733815	-0.000563517362604959	-0.00116737586508309
0.1	-0.720374341455608	1.20471876146378	560.720084679431	-20.6512863577843	18.0299075266169	0.431372985498344	-0.443585016321761	-0.000492014225593862	-0.00112845631503194
0.11	-0.701850245150298	1.26216920185498	561.149159864158	-20.6126759416527	18.0670216270394	0.447316531782387	-0.462209739036516	-0.000392704565333357	-0.0010854475337404
0.12	-0.751867442821089	1.28210638105339	561.422789484526	-20.5597489212877	18.0934094138743	0.45864818878732	-0.472494436181717	-0.000278050230626881	-0.00105254276779299
0.13	-0.856547930997287	1.26875452108204	561.499911296661	-20.5008298633423	18.1012241481688	0.463773176319045	-0.473462447688195	-0.000165647326191287	-0.00104147626218321
0.14	-0.993767649211672	1.23193284669938	561.378998062018	-20.4462479417078	18.0868437764895	0.462473421667328	-0.466002182171022	-7.40585523026915e-05	-0.00105872050790512
0.15	-1.13758374705036	1.18284080399909	561.095503726715	-20.405802030911	18.0515010392604	0.455753656263955	-0.452419602393224	-1.84513496859218e-05	-0.00110419565683589
0.16	-1.26237958524368	1.13069167034892	560.711403087069	-20.3864388370173	18.0006763295292	0.44540135904951	-0.43573981082854	-7.14228836729003e-06	-0.00117173252799974
0.17	-1.34642009751174	1.08109774327671	560.300330617738	-20.3907230441142	17.9425621332263	0.433429656124628	-0.418966870989216	-3.98492854850607e-05	-0.00125094613077537
0.18	-1.37482635841889	1.03629856749946	559.932362363819	-20.4164345971941	17.8861369669029	0.421591971464264	-0.404493658043425	-0.000107981356385345	-0.00132979687167051
0.19	-1.34195311922284	0.996613315835909	559.661719268443	-20.4573111026694	17.8393951771102	0.4111060742527	-0.393780937828393	-0.000196779509413547	-0.00139705373809307
0.2	-1.25287473203426	0.962153830296297	559.519194367261	-20.5046573216558	17.808105979205	0.402629401269335	-0.387328428991053	-0.000288691539151009	-0.00144409351886082
0.21	-1.12340092322825	0.933942961923586	559.509638907736	-20.5493516952408	17.7952268565564	0.396428297501577	-0.384875183960193	-0.000367118347257223	-0.00146582601347417
0.22	-0.978024860155088	0.91403133740402	559.613881006202	-20.5837360348315	17.8008886069787	0.392619318430063	-0.385716977875844	-0.000419656125728474	-0.00146085027471227
0.23	-0.845598474256841	0.904748947240636	559.794098771518	-20.6029720100782	17.8227726424516	0.391351963589861	-0.389022345908326	-0.00044015765219374	-0.00143110096270649
0.24	-0.753265373002918	0.907609871301532	560.001690610012	-20.6056365019832	17.8567158541527	0.39284693402525	-0.394058606725411	-0.000429272088360633	-0.00138122198279683
0.25	-0.719983124370908	0.922461672626788	560.186712099046	-20.5935378156708	17.897447654205	0.397279809491891	-0.40028770144732	-0.000393495506556873	-0.00131778576578429
0.26	-0.751459094038126	0.947254178962073	560.307731188493	-20.5709060993551	17.9394153252999	0.404574236126722	-0.407340644146526	-0.000343082848787812	-0.00124837441023523
0.27	-0.838206240449108	0.978450000788834	560.34051550857	-20.5432120061932	17.9776444512426	0.414211364056856	-0.414914885735351	-0.000289377767374699	-0.00118053101502269
0.28	-0.957629154730938	1.01180666553237	560.28360420002	-20.5158954349693	18.0085208501891	0.42515774455824	-0.422654092755037	-0.000242187502496494	-0.00112067531424587
0.29	-1.07980516519028	1.04316000408946	560.158943122287	-20.4932573838971	18.0303225550674	0.435966595235829	-0.430065026878858	-0.000207769086569609	-0.00107318608740997
0.3	-1.17538354198685	1.06894158453924	560.006657336736	-20.4777032410256	18.0433362905526	0.445039074102634	-0.436506963794892	-0.000187820065411182	-0.00103989154566753
0.31	-1.22327751422697	1.08637327610811	559.874633927607	-20.469442326013	18.0494907062	0.45097196716026	-0.44126335278783	-0.000179616084610923	-0.00102012505504645
0.32	-1.21587892300598	1.09346411521834	559.805413166534	-20.4666592739428	18.0516009777857	0.45288909789511	-0.443680515067764	-0.000177162463576352	-0.00101131891855077
0.33	-1.16037146737804	1.08899286525975	559.824188454746	-20.466089438552	18.0524734854741	0.450663459594115	-0.443339013247367	-0.000172995102927564	-0.0010099101408132
0.34	-1.07602132826007	1.07258359949033	559.931801583532	-20.4638635294168	18.054184301849	0.444976233889765	-0.440212376175174	-0.000160140910053452	-0.00101222269522855
0.35	-0.988573832579543	1.04483951733796	560.105218692609	-20.45644421744	18.0577769023072	0.43720788762091	-0.434766356113424	-0.000133761371251429	-0.00101503332770925
0.36	-0.923621593450503	1.00739174326032	560.305454818236	-20.4414636559795	18.0634423863279	0.429196086484304	-0.427960620745571	-9.21393204260657e-05	-0.00101570821293134
0.37	-0.900819271501876	0.962718091137877	560.490214710725	-20.4182873019297	18.0710275292749	0.422914759228628	-0.421133621519973	-3.68717501448845e-05	-0.00101203033968744
0.38	-0.930209401105402	0.913698748086589	560.626751611839	-20.3881765386902	18.0805628970323	0.420129512295482	-0.41577804402296	2.76701077362995e-05	-0.00100200731668054
0.39	-1.0110388071948	0.863039770894692	560.700401111209	-20.3539988681774	18.0924905625047	0.422076159372852	-0.413243584735223	9.54119781860774e-05	-0.00098396767497505
0.4	-1.13268527899422	0.812813734982353	560.715994987193	-20.3195325767812	18.1074122926281	0.429201857552268	-0.414428476997237	0.000159913756197283	-0.000957101205642186
0.41	-1.27694200329936	0.764358942345278	560.692199200862	-20.2885160029355	18.1254179637549	0.441006915331019	-0.419533517559174	0.000215705579989178	-0.000922336231411691
0.42	-1.42095114415286	0.718625839220194	560.651579304519	-20.2636734336308	18.1452869551329	0.456025809916265	-0.427946550764479	0.000259387544297218	-0.000883191044266818
0.43	-1.54036369171583	0.67682234449874	560.610741621539	-20.2459800837761	18.1639757484641	0.471978452527348	-0.438299765888524	0.000290304158228505	-0.000846112508414598
0.44	-1.61257926789546	0.641005712747475	560.574614599649	-20.2343852576387	18.1767490508293	0.486098381375304	-0.448700795076001	0.000310665041099778	-0.000819899945067593
0.45	-1.62000218558848	0.61421610496408	560.536974688978	-20.2260947554137	18.1780873967165	0.495602756741038	-0.457091565038296	0.000325068737958234	-0.000814101049275817
0.46	-1.55310719452447	0.599903372070962	560.486531943835	-20.2173496875116	18.163191663451	0.498220874280154	-0.461650425018386	0.000339499736827231	-0.000836664099528261
0.47	-1.41285705939699	0.600719065826922	560.415455203439	-20.2044829350693	18.1296279792792	0.492663006410867	-0.461137324872065	0.000359989847643738	-0.000891484543698806
0.48	-1.21183953562227	0.617092247672437	560.32616263823	-20.1849455043446	18.0785339423042	0.478909029541533	-0.455096966531808	0.000391225198892564	-0.000976641406246981
0.49	-0.97354222944694	0.646208702630619	560.232978086174	-20.1580095117075	18.0149027974472	0.458235143567848	-0.443878619191053	0.000435403099783627	-0.00108399156136846
0.5	-0.729499950386092	0.681949474648539	560.157536765907	-20.1249668683751	17.9467540836032	0.43296854616721	-0.428489830072116	0.000491588611166049	-0.00120039876586375
0.51	-0.51454940720898	0.716016283751539	560.11965357517	-20.0888063138656	17.8833826194318	0.406039922680263	-0.41035313614005	0.00055571025751644	-0.00131035095637261
0.52	-0.36095071734305	0.74000696351234	560.127530331285	-20.0535016689206	17.8332053892746	0.380461510431197	-0.391059325617336	0.000621205206897235	-0.0013992570867245
0.53	-0.292512391258046	0.747803213139291	560.171718328963	-20.0231300062084	17.8018692813346	0.35887116170682	-0.372197173520512	0.000680206030066688	-0.00145648915083973
0.54	-0.319962959758715	0.737471346586718	560.225889464171	-20.0010438054164	17.7911864725721	0.343245661679148	-0.355293279896991	0.000725064554253807	-0.00147732923855337
0.55	-0.438609269242129	0.712023219231708	560.254746384405	-19.9892649413498	17.7991699596719	0.334816054921556	-0.341836773808047	0.00074993464652684	-0.00146335289352811
0.56	-0.628859693201502	0.678772574513607	560.226470331062	-19.9881867962103	17.821068333825	0.334143981958219	-0.333318416613793	0.000752094145510918	-0.00142128152088156
0.57	-0.859589483898402	0.647487553344751	560.12521120386	-19.9965960371504	17.8509903228578	0.341270821951202	-0.331202465454624	0.0007326989987404	-0.00136078142978197
0.58	-1.09373236311276	0.627902292134831	559.959038555372	-20.0119727794014	17.8835729781715	0.355846978152547	-0.33677785857474	0.000696751988354061	-0.00129192710020459
0.59	-1.2950274425946	0.627292256705328	559.760447505626	-20.0309950469464	17.9152109709624	0.377183188132576	-0.350890810054434	0.000652234227445203	-0.00122302772226218
