Time [s]	GRFml [N]	GRFap [N]	GRFv [N]	Mml [N.m]	Map [N.m]	Mv [N.m]	Mfree [N.m]	COPml [m]	COPap [m]
0.01	16.5545815275685	-3.35318506296653	634.397954641717	-44.9900226823034	10.8706944744814	-0.228053482487276	1.00363331770388	0.00602881085707121	0.00182624344824145
0.02	16.6841628449234	-3.24049235863995	634.313627189282	-45.0191569784253	10.744100882812	-0.26788516945395	0.971350655593041	0.00583118514134864	0.00189274503744057
0.03	16.8111840724191	-3.12795412045936	634.215410763058	-45.0497153386235	10.619588071906	-0.307452227564109	0.939278005656478	0.00563709492938608	0.00196248401429223
0.04	16.9337902855038	-3.01549041852281	634.101067768323	-45.0823957055499	10.4985897459095	-0.346476220738281	0.907590346866253	0.00544889103529637	0.00203682924300468
0.05	17.050303909488	-2.90266793688974	633.969612656308	-45.1179776733743	10.3823370872531	-0.384741061391943	0.876405875133983	0.00526858541679755	0.00211718515184967
0.06	17.1592911572335	-2.78872685580246	633.821600088975	-45.15726649218	10.2718108616027	-0.422096336265187	0.845785843507556	0.00509776435105106	0.0022048654595206
0.07	17.2596202112033	-2.67264145408165	633.659315553265	-45.2010226237802	10.1677042873534	-0.458455855753773	0.815738803007044	0.00493751973450299	0.00230095090255189
0.08	17.350508269206	-2.55321297731289	633.486846988987	-45.2498795583685	10.0703986040014	-0.493791443545552	0.786229128455081	0.00478840283249342	0.0024061388542936
0.09	17.431554862555	-2.42919021440294	633.310024634867	-45.3042540213974	9.9799527022229	-0.528122340610003	0.757189389020242	0.00465040379659543	0.00252059431501035
0.1	17.5027593239548	-2.29941036374839	633.136225833808	-45.3642539344288	9.89610750113462	-0.561500943998937	0.728535804533197	0.00452295893269583	0.00264381272685174
0.11	17.5645209263851	-2.16295043771457	632.974051239059	-45.4295904067667	9.81830501314721	-0.593995906093696	0.70018573955561	0.00440498612354641	0.00277450529179314
0.12	17.617621009551	-2.01927787629346	632.832888058954	-45.4995005182715	9.74572127091078	-0.625673856450659	0.672075952163882	0.00429494710326237	0.00291051688045803
0.13	17.6631873157076	-1.8683883682117	632.722384089069	-45.572687636289	9.67731155432848	-0.656581154432765	0.644180157981707	0.0041909335855743	0.00304878522539913
0.14	17.702641716986	-1.71091917789591	632.651862834218	-45.6472854620498	9.61186569703565	-0.686727122111582	0.616524414824077	0.00409077270433071	0.00318534797614489
0.15	17.7376334682519	-1.54822753329101	632.629714665023	-45.7208509399473	9.54807071387645	-0.716070137911304	0.589198897215866	0.00399214596420407	0.00331540149887559
0.16	17.7699609961994	-1.38242574810179	632.66280145587	-45.7903896457247	9.48457760752915	-0.744507795538928	0.562364822315686	0.00389271502715156	0.00343341222083346
0.17	17.8014859721233	-1.21636757094311	632.755912407581	-45.8524153938313	9.4200690062328	-0.771872061775729	0.536255606634455	0.00379024724592569	0.00353327806600597
0.18	17.834043955377	-1.05358355946716	632.911306782395	-45.9030436971426	9.35332426611303	-0.797930019920512	0.511171759090715	0.00368273392822596	0.00360853433029112
0.19	17.8693561918089	-0.898166821989097	633.128375193606	-45.9381165207526	9.2832788392039	-0.822390388058936	0.48746951814425	0.00356849485917719	0.00365259541799733
0.2	17.9089471775865	-0.754613989800715	633.403445118299	-45.9533536507658	9.20907504867462	-0.84491558170541	0.465543773959664	0.00344626357082954	0.00365902139961201
0.21	17.9540723437755	-0.627629522064034	633.72974874556	-45.9445241004127	9.13010190258182	-0.865138679266013	0.445806327706621	0.003315249137458	0.0036217965101905
0.22	18.0056596912011	-0.521904166456448	634.097562513	-45.9076294358285	9.04602218501588	-0.882684276285784	0.428660974852321	0.00317517178415141	0.00353560560244802
0.23	18.0642684387586	-0.441880406021391	634.494518158374	-45.8390898338994	8.95678575120542	-0.897191908068576	0.414477209602233	0.0030262712026491	0.00339609426594978
0.24	18.1300667895821	-0.391518871484231	634.90607530125	-45.7359231632467	8.8626286800509	-0.908340502946241	0.403564498805745	0.00286928805370913	0.0032000988433396
0.25	18.2028298305139	-0.374079905801629	635.316135980349	-45.595907447084	8.76405866205804	-0.915872216962331	0.39614904947217	0.00270542059360814	0.00294583388956181
0.26	18.2819574324656	-0.391933718102349	635.707772723247	-45.4177177232986	8.66182768301493	-0.919614004260311	0.392354799115577	0.00253625960921818	0.00263302665992741
0.27	18.3665108873496	-0.446410909364451	636.064034123464	-45.2010295228279	8.55689366850213	-0.919495396984259	0.39219001679108	0.0023637058233064	0.00226299086695469
0.28	18.4552659739375	-0.537702707811076	636.36878601786	-44.9465828661271	8.45037325207909	-0.915561196499307	0.395540454910966	0.00218987460853396	0.0018386350681651
0.29	18.5467792555818	-0.664817188935224	636.607542606674	-44.6562027228765	8.3434881988955	-0.9079780986932	0.402169487137446	0.00201699321965642	0.00136440446238228
0.3	18.639463730895	-0.825594286767414	636.768240563633	-44.3327741634276	8.23750824295937	-0.89703466757758	0.411725157329975	0.00184729583386741	0.000846158384597048
0.31	18.7316695229794	-1.01677876995938	636.841910553455	-43.9801728102151	8.1336931752275	-0.883134505637233	0.423753595287964	0.0016829215089555	0.000290989192454794
0.32	18.8217651254544	-1.23414680835309	636.82320467873	-43.6031535288684	8.03323695400249	-0.866782915441902	0.437717863149944	0.00152581976629281	-0.000293008674320944
0.33	18.9082148281372	-1.47267853398683	636.710745129084	-43.207202444159	7.93721640899824	-0.848567773131301	0.453021004588634	0.00137766792198753	-0.000897008097060614
0.34	18.9896483078287	-1.72676631968732	636.507268445553	-42.798359203012	7.84654679215069	-0.829135710243764	0.469031886147805	0.00123980356516048	-0.0015117438629898
0.35	19.0649189597577	-1.99044653151996	636.219550916472	-42.3830178363699	7.76194601287227	-0.809164999563906	0.485112342719129	0.00111317475434466	-0.00212781802214969
0.36	19.1331483183773	-2.25764137764035	635.858113106734	-41.9677155228319	7.68390890745606	-0.789336742660928	0.500644154953429	0.000998309604760172	-0.00273600133505168
0.37	19.1937548174358	-2.52239723318883	635.436714679335	-41.5589189902047	7.61269235824646	-0.770306048450916	0.515054478380983	0.000895306001097383	-0.00332751672687785
0.38	19.2464661073611	-2.77910646213949	634.971663695486	-41.1628181989714	7.54831152528905	-0.75267486871458	0.527838494492198	0.000803841221824643	-0.0038942920820713
0.39	19.2913151201345	-3.02270121380245	634.480976634433	-40.7851363573961	7.49054690834537	-0.736968021984817	0.538578247500076	0.000723200332462339	-0.00442917184696956
0.4	19.3286209878349	-3.24880982051093	633.983435628916	-40.4309642719691	7.43896144590541	-0.723613703773432	0.546956855081412	0.000652321330324125	-0.0049260796029843
0.41	19.3589567273912	-3.45386909679392	633.49759711401	-40.1046256121101	7.39292640339713	-0.712929468029998	0.552767528689175	0.000589854239448729	-0.0053801268361495
0.42	19.3831062569343	-3.6351888423267	633.040810616384	-39.8095779542218	7.35165442540749	-0.705114296703848	0.555917102821025	0.000534230702654435	-0.0057876663454763
0.43	19.4020137765132	-3.79096797028883	632.628307333414	-39.5483525678047	7.31423784291862	-0.700246979227932	0.556424046876799	0.00048374013942841	-0.00614629188221005
0.44	19.416728808824	-3.92026470985184	632.272415259225	-39.3225339204932	7.27969014847817	-0.698290630418053	0.554411210150768	0.00043660827175466	-0.00645478848754859
0.45	19.4283502482903	-4.02292607224969	631.981950953257	-39.1327779135685	7.24698848701979	-0.699102810899941	0.550093819287908	0.000391073793925495	-0.00671304042035293
0.46	19.4379726163294	-4.09948405759066	631.761827923503	-38.9788660126687	7.21511505933731	-0.702450402280749	0.543763494219218	0.00034545919095111	-0.00692190540521523
0.47	19.4466373855246	-4.15102778421314	631.612908570126	-38.859790797619	7.1830954946762	-0.708028148050042	0.535769257064004	0.000298232187905071	-0.0070830651038253
